fips,naics,year,MGwithdrawal,MG_min_of_min_withdrawal,MG_max_of_maxwithdrawl,fix_revenue2015dollar,hours,materials_2015dollar,labor_2015dollar,ln_fix_revenue,ln_MGwithdrawal,ln_hours,ln_materials
36009,312,2013,0,.,.,29620.42,84.87807,14558.48,4911.877,3.388464,.,4.441216,9.585929
36009,312,2014,0,.,.,32279.75,87.32268,16021.05,5271.798,3.47444,.,4.46961,9.681659
36009,322,2009,0,.,.,25045.67,164.9877,10465.66,5387.296,3.220701,.,5.105871,9.255855
36009,322,2010,0,.,.,24231.84,171.3251,10364.7,5257.111,3.187668,.,5.143563,9.246161
36009,322,2011,0,.,.,23132.84,178.3645,10133.1,5064.77,3.141253,.,5.183829,9.223563
36009,322,2012,0,.,.,22235.99,184,9972.888,4910.779,3.101712,.,5.214936,9.207625
36009,322,2013,0,.,.,21416.89,188.2318,9835.474,4769.154,3.06418,.,5.237674,9.193751
36009,322,2014,0,.,.,20584.88,192.4636,9684.922,4623.422,3.024557,.,5.259907,9.178326
36009,324,2009,0,.,.,2716.38,11.6946,1219.429,511.8073,0.9993002,.,2.459127,7.106138
36009,324,2010,0,.,.,3284.881,12.18362,1529.666,589.6522,1.18933,.,2.500092,7.332805
36009,324,2011,0,.,.,3800.394,12.70553,1814.347,658.3502,1.335105,.,2.542038,7.503481
36009,324,2012,0,.,.,4282.935,13.16165,2079.467,723.5746,1.454638,.,2.577307,7.639867
36009,324,2013,0,.,.,4729.311,13.55197,2324.462,784.2493,1.553779,.,2.606532,7.751244
36009,324,2014,0,.,.,5153.909,13.94228,2557.982,841.7156,1.639755,.,2.634926,7.846974
36009,325,2009,0,.,.,35127.98,182.0399,14995.25,7050.198,3.558998,.,5.204226,9.615489
36009,325,2010,0,.,.,32455.41,148.8378,14406.56,6214.833,3.479867,.,5.002857,9.575439
36009,325,2011,0,.,.,29598.94,116.3624,13708.56,5354.69,3.387738,.,4.756709,9.525776
36009,325,2012,0,.,.,26824.7,82.43347,13024.03,4531.862,3.289323,.,4.411992,9.474551
36009,325,2013,0,.,.,23951.19,47.05112,12282.9,3705.45,3.176018,.,3.851235,9.415963
36009,325,2014,0,.,.,21122.29,11.66878,11542.54,2897.459,3.050329,.,2.456917,9.353794
36009,326,2009,0,.,.,17599.63,68.22861,8102.55,3223.49,2.867877,.,4.222864,8.999934
36009,326,2010,0,.,.,23308.36,79.82211,11026.53,4101.871,3.148812,.,4.379801,9.30806
36009,326,2011,0,.,.,28786.56,93.09353,13821.66,4948.188,3.359909,.,4.533605,9.533992
36009,326,2012,0,.,.,33520.21,103.0091,16274.86,5663.026,3.512149,.,4.634817,9.697377
36009,326,2013,0,.,.,37539.04,109.5688,18403.16,6249.679,3.625381,.,4.696553,9.820277
36009,326,2014,0,.,.,41370.67,116.1286,20434.91,6807.652,3.722572,.,4.754698,9.925
36009,327,2009,149.65,87.6,197.1,54331.48,248.6536,13267.4,8190.638,3.995104,5.008299,5.516061,9.493065
36009,327,2010,87.6,87.6,197.1,63247.6,253.7691,11173.05,7885.802,4.147057,4.472781,5.536425,9.321259
36009,327,2011,116.8,87.6,197.1,71241.93,259.9031,8975.58,7492.675,4.266081,4.760463,5.560309,9.102262
36009,327,2012,109.5,87.6,197.1,78670.75,264,7040.062,7161.553,4.365272,4.695925,5.575949,8.859372
36009,327,2013,113.15,87.6,197.1,85437.48,266.0597,5273.695,6851.522,4.447785,4.728714,5.583721,8.570487
36009,327,2014,120.45,87.6,197.1,91849.92,268.1193,3551.352,6538.806,4.520156,4.791235,5.591432,8.175083
36009,331,2009,0,.,.,92573.74,265.8266,44946.75,15639.74,4.528006,.,5.582844,10.71323
36009,331,2010,0,.,.,179313.3,523.3461,87060.87,30293.84,5.189135,.,6.260243,11.37436
36009,331,2011,0,.,.,264878.4,797.4797,128604.7,44749.51,5.579271,.,6.681457,11.7645
36009,331,2012,0,.,.,337901,1038.385,164059,57086.22,5.822753,.,6.945422,12.00798
36009,331,2013,0,.,.,399627.6,1246.062,194028.7,67514.54,5.990533,.,7.127743,12.17576
36009,331,2014,0,.,.,458789.8,1453.739,222753.4,77509.62,6.128592,.,7.281894,12.31382
36009,332,2009,0,.,.,135829.9,1567.844,48542.28,45262.94,4.911404,.,7.357457,10.79019
36009,332,2010,0,.,.,139565.4,1535.896,52387.48,45741.41,4.938533,.,7.336869,10.86642
36009,332,2011,0,.,.,141652.5,1500.699,55630.69,45543.45,4.953377,.,7.313686,10.92649
36009,332,2012,0,.,.,143810.8,1472,58546.77,45739.09,4.968499,.,7.294377,10.97758
36009,332,2013,0,.,.,145511.3,1449.8,60993.35,46124.21,4.980253,.,7.279181,11.01852
36009,332,2014,0,.,.,146904.7,1427.6,63258.95,46416.67,4.989784,.,7.26375,11.05499
36009,333,2009,14.6,7.3,43.8,500324.3,1413.589,221457.1,92697.75,6.215256,2.681021,7.253887,12.30798
36009,333,2010,7.3,7.3,43.8,604990.3,1750.333,279659.9,107568.8,6.405212,1.987874,7.467561,12.54133
36009,333,2011,0,.,.,699889.9,2100.804,333467.1,120910.7,6.550923,.,7.650075,12.7173
36009,333,2012,0,.,.,788736.3,2423.821,382950.2,133252,6.670432,.,7.7931,12.85566
36009,333,2013,0,.,.,870939.8,2719.385,428068.1,144425.7,6.769573,.,7.908161,12.96704
36009,333,2014,0,.,.,949133.1,3014.949,471072.6,155008.5,6.855549,.,8.011338,13.06277
36009,335,2009,0,.,.,19242.25,115.247,7826.654,4082.648,2.957108,.,4.747077,8.96529
36009,335,2010,0,.,.,12621.14,76.83134,5133.565,2677.841,2.535373,.,4.341613,8.543555
36009,335,2011,0,.,.,6209.016,39.33787,2514.073,1318.72,1.826002,.,3.672188,7.829659
36009,335,2012,0,.,.,0,0,0,0,.,.,.,.
36009,335,2013,.,.,.,.,.,.,.,.,.,.,.
36009,335,2014,.,.,.,.,.,.,.,.,.,.,.
36011,311,2009,0,.,.,37031.67,119.4842,20498.45,5063.35,3.611773,.,4.783185,9.928104
36011,311,2010,0,.,.,30555.53,110.9895,17813.42,4655.639,3.419546,.,4.709435,9.787707
36011,311,2011,0,.,.,23703.85,102.7216,14879.13,4195.252,3.165638,.,4.632023,9.607715
36011,311,2012,0,.,.,17853.79,94,12446.39,3802.444,2.882216,.,4.543295,9.429186
36011,311,2013,0,.,.,13821,84.8246,10373.08,3447.919,2.626189,.,4.440586,9.246969
36011,311,2014,0,.,.,11442.13,75.6492,8344.095,3098.032,2.437302,.,4.326107,9.029309
36011,312,2009,0,.,.,7640.21,27.27579,5854.014,1080.601,2.033425,.,3.306,8.674883
36011,312,2010,0,.,.,10773.67,38.44529,9142.964,1630.705,2.377105,.,3.649236,9.12074
36011,312,2011,0,.,.,14490.07,50.01782,12326.01,2164.067,2.673464,.,3.912379,9.419467
36011,312,2012,3.65,3.65,51.1,17737.08,60.7843,15110.28,2626.799,2.875657,1.294727,4.107332,9.623131
36011,312,2013,3.65,3.65,51.1,20553.57,70.74474,17529.29,3024.283,3.023035,1.294727,4.259078,9.771628
36011,312,2014,3.65,3.65,51.1,23248.97,80.70518,19844.51,3404.462,3.146261,1.294727,4.390803,9.895682
36011,322,2009,0,.,.,3403.217,10.5218,2148.303,448.4657,1.224721,.,2.353449,7.672433
36011,322,2010,0,.,.,3143.182,10.24955,2255.83,441.4606,1.145236,.,2.327234,7.721273
36011,322,2011,0,.,.,2832.666,9.971689,2324.249,428.043,1.041218,.,2.29975,7.751152
36011,322,2012,0,.,.,2831.971,9.705056,2412.566,419.405,1.040973,.,2.272647,7.788446
36011,322,2013,0,.,.,2925.388,9.449651,2511.994,413.394,1.073427,.,2.245978,7.828832
36011,322,2014,0,.,.,3010.846,9.194246,2604.008,406.8378,1.102221,.,2.218578,7.864807
36011,324,2009,0,.,.,0,0,0,0,.,.,.,.
36011,324,2010,0,.,.,0,0,0,0,.,.,.,.
36011,324,2011,0,.,.,0,0,0,0,.,.,.,.
36011,324,2012,0,.,.,0,0,0,0,.,.,.,.
36011,324,2013,0,.,.,0,0,0,0,.,.,.,.
36011,324,2014,0,.,.,0,0,0,0,.,.,.,.
36011,325,2009,0,.,.,8367.286,28.10792,5302.014,1254.787,2.12433,.,3.336051,8.575842
36011,325,2010,0,.,.,11193.81,39.00005,7400.485,1744.955,2.415361,.,3.663563,8.909301
36011,325,2011,0,.,.,13800.39,50.20273,9354.231,2200.985,2.624696,.,3.91607,9.143584
36011,325,2012,0,.,.,16256.73,60.7843,11177.14,2626.799,2.788507,.,4.107332,9.321626
36011,325,2013,0,.,.,18567.72,70.74474,12877.65,3024.283,2.921425,.,4.259078,9.463248
36011,325,2014,0,.,.,20776.38,80.70518,14504.23,3404.462,3.033817,.,4.390803,9.582195
36011,326,2009,0,.,.,92464.39,282.6336,44819.73,12058.86,4.526824,.,5.644152,10.7104
36011,326,2010,0,.,.,81169.26,261.2955,36617.19,11175.18,4.396536,.,5.565652,10.50827
36011,326,2011,0,.,.,68642.88,239.5405,27852.77,10135.55,4.228917,.,5.478723,10.23469
36011,326,2012,0,.,.,58469.59,218.6191,20570.28,9304.69,4.068507,.,5.387331,9.931602
36011,326,2013,0,.,.,50012.96,198.5312,14412.58,8611.357,3.912282,.,5.290946,9.575856
36011,326,2014,0,.,.,41723.57,178.4434,8415.319,7923.81,3.731066,.,5.184271,9.037809
36011,327,2009,0,.,.,198799.9,841.784,109267.5,35668.91,5.292299,.,6.735523,11.60155
36011,327,2010,0,.,.,193683.9,870.856,94479.41,33880.77,5.266227,.,6.769477,11.45614
36011,327,2011,0,.,.,185858.5,902.552,78231.16,31660.41,5.224986,.,6.805226,11.26742
36011,327,2012,0,.,.,180326.8,929,64991.09,29874.97,5.19477,.,6.834109,11.08201
36011,327,2013,0,.,.,176081.1,950.2,53978.96,28332.53,5.170945,.,6.856672,10.89635
36011,327,2014,0,.,.,171654.1,971.4,43204.2,26786.84,5.145481,.,6.878738,10.67369
36011,331,2009,0,.,.,134158.4,414.7804,84688.36,17678.99,4.899021,.,6.027749,11.34673
36011,331,2010,0,.,.,123907.5,404.0481,88927.18,17402.84,4.819536,.,6.001534,11.39557
36011,331,2011,0,.,.,111666.6,393.0945,91624.34,16873.91,4.715518,.,5.97405,11.42545
36011,331,2012,0,.,.,111639.3,382.5835,95105.9,16533.39,4.715273,.,5.946947,11.46275
36011,331,2013,0,.,.,115321.9,372.5152,99025.46,16296.43,4.747727,.,5.920278,11.50313
36011,331,2014,0,.,.,118690.7,362.4468,102652.8,16037.98,4.776521,.,5.892878,11.53911
36011,332,2009,0,.,.,78381.92,273.1679,40829.52,11570.73,4.361593,.,5.610087,10.61716
36011,332,2010,0,.,.,67973.48,284.4453,35013.61,11314.38,4.219118,.,5.650541,10.46349
36011,332,2011,0,.,.,56944.16,298.5902,28830.46,10937.67,4.042071,.,5.699072,10.26919
36011,332,2012,0,.,.,47189.52,307,23458.35,10692.24,3.854172,.,5.726848,10.06298
36011,332,2013,0,.,.,38197.75,309.6748,18618.59,10507.77,3.642777,.,5.735523,9.831916
36011,332,2014,0,.,.,29410.13,312.3495,13892.12,10310.4,3.381339,.,5.744123,9.539077
36011,333,2009,0,.,.,449827.3,1624.552,271381.8,55011.79,6.108864,.,7.392987,12.51128
36011,333,2010,0,.,.,462810.3,1523.368,267397.8,55641.94,6.137317,.,7.328679,12.49649
36011,333,2011,0,.,.,468361.6,1417.056,259446,55514.21,6.14924,.,7.256337,12.4663
36011,333,2012,0,.,.,478002.5,1321,254503.7,55729.03,6.169616,.,7.186144,12.44707
36011,333,2013,0,.,.,489788.8,1235.2,251267.8,56045.88,6.193974,.,7.118988,12.43427
36011,333,2014,0,.,.,500358.8,1149.4,247687.9,56254.69,6.215325,.,7.046995,12.41992
36011,335,2009,0,.,.,133172.6,409.919,84237.54,17675.75,4.891646,.,6.01596,11.3414
36011,335,2010,0,.,.,123260.9,400.8072,88631.48,17396.41,4.814303,.,5.993481,11.39224
36011,335,2011,0,.,.,111457.7,392.0142,91528.79,16867.65,4.713645,.,5.971298,11.42441
36011,335,2012,0,.,.,111639.3,382.5835,95105.9,16533.39,4.715273,.,5.946947,11.46275
36011,335,2013,0,.,.,115332,372.5152,99025.46,16306.52,4.747815,.,5.920278,11.50313
36011,335,2014,0,.,.,118710.6,362.4468,102652.8,16057.84,4.776689,.,5.892878,11.53911
36013,311,2009,0,.,.,1826868,3779.984,1037266,124712.4,7.510358,.,8.237475,13.8521
36013,311,2010,0,.,.,1842362,3665.656,1024763,115264.9,7.518804,.,8.206762,13.83997
36013,311,2011,0,.,.,1829315,3543.352,995546.4,104269.8,7.511697,.,8.172829,13.81105
36013,311,2012,0,.,.,1835209,3437,977742.8,95349.9,7.514914,.,8.142354,13.793
36013,311,2013,0,.,.,1851604,3346.6,966840.2,87769.17,7.523808,.,8.1157,13.78179
36013,311,2014,0,.,.,1864251,3256.2,954567.6,80262.92,7.530615,.,8.088316,13.76901
36013,312,2009,0,.,.,132821.2,217.4545,62028.26,8121.885,4.889004,.,5.381989,11.03535
36013,312,2010,0,.,.,149401.5,232.6363,70827.73,9550.036,5.006637,.,5.449476,11.16801
36013,312,2011,0,.,.,163077.2,247.7902,78253.94,10808.51,5.094223,.,5.512582,11.26771
36013,312,2012,0,.,.,177459.2,263,85884.29,12031.84,5.178741,.,5.572154,11.36076
36013,312,2013,0,.,.,192144,278.2658,93548.91,13204.1,5.258245,.,5.628577,11.44624
36013,312,2014,0,.,.,206048.3,293.5316,100817.9,14317.8,5.328111,.,5.681985,11.52107
36013,322,2009,0,.,.,141826.9,212.2177,80028.77,6056.455,4.954607,.,5.357613,11.29014
36013,322,2010,0,.,.,146829.3,196.864,92766.98,5358.988,4.989271,.,5.282513,11.43785
36013,322,2011,0,.,.,149069.8,181.0517,103756.5,4598.748,5.004414,.,5.198782,11.5498
36013,322,2012,0,.,.,153300.1,166.1567,114754.4,3950.498,5.032398,.,5.112931,11.65055
36013,322,2013,0,.,.,158881.6,152.1792,125570.5,3375.209,5.068159,.,5.025059,11.74062
36013,322,2014,0,.,.,164015.4,138.2017,135839.7,2811.345,5.09996,.,4.928714,11.81923
36013,324,2009,0,.,.,25273.66,40.92935,12578.31,1589.251,3.229763,.,3.711848,9.43973
36013,324,2010,0,.,.,27368.81,43.28624,14293.08,1888.089,3.309404,.,3.767835,9.567531
36013,324,2011,0,.,.,28960.72,45.84394,15745.03,2160.17,3.36594,.,3.825243,9.66428
36013,324,2012,0,.,.,30747.88,48,17217.57,2409.564,3.425821,.,3.871201,9.753685
36013,324,2013,0,.,.,32638.35,49.7544,18676.52,2634.195,3.485488,.,3.907099,9.835022
36013,324,2014,0,.,.,34414.44,51.5088,20058.64,2847.421,3.538476,.,3.941753,9.906415
36013,325,2009,0,.,.,70512.23,123.284,41750.95,3937.232,4.255786,.,4.814491,10.63948
36013,325,2010,0,.,.,90340.98,161.5227,60389.9,5199.192,4.503591,.,5.084646,11.00858
36013,325,2011,0,.,.,108767.7,202.0066,78299.7,6398.686,4.689214,.,5.3083,11.2683
36013,325,2012,0,.,.,125627,238,94039.45,7455.688,4.833318,.,5.47227,11.45147
36013,325,2013,0,.,.,140930.5,269.503,107758.4,8375.441,4.948267,.,5.59658,11.58765
36013,325,2014,0,.,.,155524.7,301.006,120874.2,9252.729,5.046804,.,5.70713,11.70251
36013,326,2009,0,.,.,218710.9,446.9944,101650.4,13429,5.387751,.,6.102546,11.52929
36013,326,2010,0,.,.,170415.6,387.9962,81636.5,11580.52,5.13824,.,5.960996,11.31003
36013,326,2011,0,.,.,118725.1,325.1042,60006.59,9540.429,4.776811,.,5.784146,11.00221
36013,326,2012,0,.,.,76819.38,270,42633.62,7899.022,4.341457,.,5.598422,10.6604
36013,326,2013,0,.,.,42729.94,222.6836,28645.34,6558.558,3.7549,.,5.405752,10.26275
36013,326,2014,0,.,.,20275.75,175.3671,15028.74,5247.008,3.009425,.,5.166882,9.61772
36013,327,2009,7.3,3.65,10.95,217679,526.6047,99010.19,16109.35,5.383021,1.987874,6.26645,11.50298
36013,327,2010,3.65,3.65,10.95,171112.2,539.0698,78429.55,16553.39,5.14232,1.294727,6.289845,11.26996
36013,327,2011,3.65,3.65,10.95,121346.7,551.8621,56396.23,16756.92,4.798652,1.294727,6.313298,10.94016
36013,327,2012,7.3,3.65,10.95,80732.65,564,38430.47,17058.77,4.391143,1.987874,6.335054,10.55661
36013,327,2013,7.3,3.65,10.95,47358.08,575.4836,23674.38,17391.58,3.857737,1.987874,6.355211,10.07215
36013,327,2014,0,.,.,27005.65,586.9671,9321.857,17683.79,3.296046,.,6.374969,9.140118
36013,331,2009,0,.,.,202702.5,269.091,125809.1,7468.042,5.311739,.,5.59505,11.74252
36013,331,2010,0,.,.,248424.5,298.2587,168955.7,7873.983,5.515139,.,5.697961,12.03739
36013,331,2011,0,.,.,289501.5,329.1123,208923,8184.323,5.66816,.,5.796399,12.24972
36013,331,2012,0,.,.,329002.3,356.5941,246278.1,8478.291,5.796065,.,5.876598,12.41422
36013,331,2013,0,.,.,366680.4,380.7041,281120.6,8730.123,5.904491,.,5.942022,12.54654
36013,331,2014,0,.,.,402577.5,404.814,314417.9,8959.019,5.997888,.,6.003428,12.65848
36013,332,2009,0,.,.,501272.1,3408.664,196635.8,141606.2,6.217149,.,8.134076,12.18911
36013,332,2010,0,.,.,461116.9,3242.776,177703.9,130728.2,6.133652,.,8.084185,12.08787
36013,332,2011,0,.,.,413675.2,3065.392,155983.8,117810.1,6.025081,.,8.027931,11.95751
36013,332,2012,0,.,.,377035.5,2911,138840.4,107836.8,5.932339,.,7.976252,11.84108
36013,332,2013,0,.,.,348087.7,2779.6,125000.1,99940.5,5.852454,.,7.930062,11.73607
36013,332,2014,0,.,.,319401.6,2648.2,111357.7,92106.82,5.766449,.,7.881635,11.6205
36013,333,2009,0,.,.,1301758,2674.672,715571.4,107224.8,7.171471,.,7.891582,13.48084
36013,333,2010,0,.,.,1287040,2487.448,793630,98999.91,7.1601,.,7.819013,13.58437
36013,333,2011,0,.,.,1250046,2291.416,857703.1,89249.63,7.130936,.,7.736925,13.66201
36013,333,2012,0,.,.,1234308,2113,923954,81688.59,7.118266,.,7.655864,13.73642
36013,333,2013,0,.,.,1233116,1952.2,990165.6,75661.97,7.1173,.,7.576712,13.80563
36013,333,2014,0,.,.,1229794,1791.4,1052640,69684.22,7.114602,.,7.490753,13.86681
36013,335,2009,0,.,.,21706.92,17.14808,15204.79,408.3951,3.077631,.,2.841886,9.629366
36013,335,2010,0,.,.,32583.48,30.3171,23705.84,740.634,3.483806,.,3.411712,10.07348
36013,335,2011,0,.,.,42962.11,44.95549,31813.67,1088.635,3.760319,.,3.805673,10.36765
36013,335,2012,0,.,.,52271.4,56.65514,39128.3,1347.019,3.956449,.,4.036983,10.5746
36013,335,2013,0,.,.,60599.43,65.41606,45723.71,1522.48,4.104286,.,4.180768,10.73037
36013,335,2014,0,.,.,68569.73,74.17698,52039.82,1689.972,4.227851,.,4.306454,10.85976
36015,311,2009,0,.,.,5274.118,24.91565,2419.234,1199.825,1.662812,.,3.215496,7.791206
36015,311,2010,0,.,.,7905.158,40.66337,3841.618,1849.978,2.067515,.,3.705328,8.253649
36015,311,2011,0,.,.,10486.66,57.5392,5244.483,2485.588,2.350104,.,4.052466,8.564932
36015,311,2012,0,.,.,12667.21,72.15881,6424.529,3028.749,2.539016,.,4.27887,8.767879
36015,311,2013,0,.,.,14475.35,84.52219,7399.313,3486.607,2.672447,.,4.437014,8.909142
36015,311,2014,0,.,.,16203.5,96.88557,8331.687,3924.525,2.785228,.,4.573531,9.027822
36015,312,2009,0,.,.,2753.314,11.18798,1093.633,555.201,1.012805,.,2.41484,6.99726
36015,312,2010,0,.,.,2515.758,11.33661,1078.63,533.8839,0.9225741,.,2.428038,6.983448
36015,312,2011,0,.,.,2226.166,11.4186,1046.63,501.611,0.8002809,.,2.435244,6.953331
36015,312,2012,0,.,.,2022.494,11.52115,1025.765,483.5817,0.7043316,.,2.444185,6.933194
36015,312,2013,0,.,.,1886.095,11.66305,1011.293,476.4971,0.6345084,.,2.456425,6.918985
36015,312,2014,0,.,.,1750.495,11.80494,995.4798,468.789,0.5598989,.,2.468518,6.903225
36015,322,2009,0,.,.,100181.8,407.9756,33920.3,20406.11,4.606987,.,6.011207,10.43177
36015,322,2010,0,.,.,93692.59,423.3757,28900.01,20073.52,4.540019,.,6.04826,10.2716
36015,322,2011,0,.,.,85986.66,440.8102,23650.55,19458.09,4.454192,.,6.088614,10.07114
36015,322,2012,0,.,.,79728.87,454.176,18951.47,19063.3,4.378632,.,6.118485,9.849637
36015,322,2013,0,.,.,74351.84,463.4733,14575.47,18787.94,4.308808,.,6.138749,9.587095
36015,322,2014,0,.,.,69006.39,472.7706,10305.88,18487.87,4.234199,.,6.15861,9.24047
36015,324,2009,0,.,.,2559.21,10.444,1061.174,517.6481,0.9396987,.,2.346028,6.967131
36015,324,2010,0,.,.,2388.443,10.80305,1056.046,509.2128,0.8706417,.,2.379828,6.962287
36015,324,2011,0,.,.,2185.027,11.20317,1038.078,493.6003,0.781628,.,2.416197,6.945126
36015,324,2012,0,.,.,2022.494,11.52115,1025.765,483.5817,0.7043316,.,2.444185,6.933194
36015,324,2013,0,.,.,1886.095,11.757,1014.321,476.5905,0.6345084,.,2.464448,6.921975
36015,324,2014,0,.,.,1750.495,11.99284,1001.44,468.9726,0.5598989,.,2.48431,6.909194
36015,325,2009,0,.,.,12918.79,52.07192,5324.877,3229.941,2.558683,.,3.952626,8.580145
36015,325,2010,0,.,.,10864.57,47.65065,4705.308,3365.568,2.385507,.,3.863896,8.456447
36015,325,2011,0,.,.,8599.147,42.78599,3996.613,3436.33,2.151663,.,3.756211,8.293202
36015,325,2012,0,.,.,7008.277,38.8081,3455.209,3553.069,1.947092,.,3.658629,8.147638
36015,325,2013,0,.,.,6744.601,35.71698,3043.154,3701.447,1.908742,.,3.575626,8.02065
36015,325,2014,0,.,.,6477.027,32.62586,2638.183,3838.844,1.868262,.,3.485105,7.877846
36015,326,2009,0,.,.,18844.37,75.28487,7699.487,3736.007,2.936214,.,4.321279,8.948909
36015,326,2010,0,.,.,16337.39,71.70762,7067.315,3401.438,2.793457,.,4.272597,8.863235
36015,326,2011,0,.,.,13593.52,68.06078,6343.685,3017.735,2.609593,.,4.220401,8.755215
36015,326,2012,0,.,.,11332.05,64.55312,5747.37,2709.513,2.427635,.,4.167489,8.656498
36015,326,2013,0,.,.,9420.792,61.18464,5232.419,2453.451,2.242919,.,4.113896,8.562629
36015,326,2014,0,.,.,7550.638,57.81615,4723.81,2200.802,2.021632,.,4.057268,8.460371
36015,327,2009,10.95,7.3,25.55,160220,907.8,67128.56,37063.35,5.076548,2.393339,6.811024,11.11436
36015,327,2010,10.95,7.3,25.55,136907.4,856.2,61416.3,34195.82,4.919304,2.393339,6.752504,11.02543
36015,327,2011,10.95,7.3,25.55,111725.7,803.2,54886.64,30839.11,4.716047,2.393339,6.688604,10.91302
36015,327,2012,7.3,7.3,25.55,90656.42,753,49537.27,28166.64,4.507077,1.987874,6.624065,10.81048
36015,327,2013,7.3,7.3,25.55,72552.35,705.6,44961.66,25955.55,4.284308,1.987874,6.559049,10.71356
36015,327,2014,7.3,7.3,25.55,64210.63,658.2,40445.08,23765.55,4.162169,1.987874,6.489509,10.6077
36015,331,2009,0,.,.,5876.596,22.9357,2365.062,1141.257,1.770978,.,3.132695,7.768559
36015,331,2010,0,.,.,4564.343,19.13085,1911.277,918.2829,1.518275,.,2.951302,7.555527
36015,331,2011,0,.,.,3171.644,15.09843,1425.865,679.3035,1.15425,.,2.714591,7.262534
36015,331,2012,0,.,.,2022.494,11.52115,1025.765,483.5817,0.7043316,.,2.444185,6.933194
36015,331,2013,0,.,.,1064.837,8.399012,691.5283,321.5786,0.0628215,.,2.128114,6.538904
36015,331,2014,0,.,.,530.0575,5.276874,366.1598,163.8977,-0.6347698,.,1.663334,5.90307
36015,332,2009,0,.,.,403544.7,2221.232,179288.2,74499.21,6.000287,.,7.705817,12.09675
36015,332,2010,0,.,.,382035.2,2112.488,180518.5,70806.11,5.945513,.,7.655622,12.10359
36015,332,2011,0,.,.,354410.9,1996.096,178802.2,66058.43,5.870457,.,7.598948,12.09404
36015,332,2012,0,.,.,334349.7,1895,179279.7,62516.52,5.812188,.,7.546974,12.0967
36015,332,2013,0,.,.,319529.5,1809.2,181102,59764.68,5.76685,.,7.50064,12.10682
36015,332,2014,0,.,.,304594.8,1723.4,182551.1,56990.84,5.718983,.,7.452055,12.11479
36015,333,2009,397.85,335.8,605.9,278131.3,1308.592,111620.6,67603.23,5.628093,5.986075,7.176707,11.62286
36015,333,2010,354.05,335.8,605.9,274226.3,1428.24,110442.1,68906.7,5.613954,5.869438,7.264198,11.61225
36015,333,2011,401.5,335.8,605.9,266077.4,1551.268,107373.9,69126.2,5.583787,5.995208,7.346828,11.58407
36015,333,2012,416.1,335.8,605.9,260835,1667.536,105535.9,69992.09,5.563888,6.030926,7.419102,11.56681
36015,333,2013,335.8,335.8,605.9,257254,1777.043,104468.5,71203.17,5.550064,5.816516,7.482706,11.55664
36015,333,2014,383.25,335.8,605.9,253328.9,1886.55,103249.8,72252.59,5.534688,5.948688,7.542505,11.54491
36015,335,2009,0,.,.,13952.27,57.59345,5830.153,2836.834,2.635642,.,4.053409,8.670798
36015,335,2010,0,.,.,13597.23,62.44857,6078.867,2923.705,2.609866,.,4.134343,8.712574
36015,335,2011,0,.,.,13067.61,67.72906,6258.917,2972.447,2.570137,.,4.215515,8.741762
36015,335,2012,0,.,.,12667.21,72.15881,6424.529,3028.749,2.539016,.,4.27887,8.767879
36015,335,2013,0,.,.,12326.97,75.73783,6554.9,3081.346,2.51179,.,4.327278,8.787968
36015,335,2014,0,.,.,11975.34,79.31686,6669.819,3126.941,2.482849,.,4.373451,8.805348
36017,311,2009,120.45,120.45,959.95,172019,388.2598,73992.2,17677.18,5.147605,4.791235,5.961675,11.21171
36017,311,2010,365,120.45,959.95,261564.1,537.1062,123672.5,25448.04,5.566679,5.899898,6.286196,11.72539
36017,311,2011,343.1,120.45,959.95,346424,691.3231,172246.7,32767.35,5.847663,5.838022,6.538607,12.05668
36017,311,2012,507.35,120.45,959.95,423782.7,834.799,214093.1,39471.72,6.049221,6.229201,6.727191,12.27417
