"collection","colid","area","lat","lon","elev","MAXCAP","fips","height","normcap"
"reservoir",1353,"564.61782000000005",39.4016,-75.055,"NA",31823784,34011,7.62,11600
"reservoir",1354,"NA",41.055,-100.783,"NA",25903080,31111,10.9728,21000
"reservoir",1355,"41.439839999999997",38.7133,-120.56,"NA",54889860,6017,51.816,41000
"reservoir",1356,"7251.9719999999998",39.045,-118.86,"NA",17268720,32021,10.668,13000
"reservoir",1357,"181.29929999999999",40.27,-81.2767,"NA",66607920,39067,15.24,26500
"reservoir",1359,"4428.8828999999996",40.78,-86.76,"NA",20229072,18181,9.7536,13390
"reservoir",1360,"44.029829999999997",38.3583,-122.123,"NA",21128278.92,6055,28.0416,10700
"reservoir",1361,"2090.1219299999998",40.7083,-85.9584,"NA",826045520.8,18103,41.7576,75184
"reservoir",1362,"NA",40.7766,-105.122,"NA",8852685.96,8069,14.9352,5526
"reservoir",1363,"207.19919999999999",39.62,-76.7084,"NA",111136548,24005,36.576,60100
"reservoir",1364,"NA",40.2933,-110.23,"NA",18008808,49013,32.004,12050
"reservoir",1365,"45.065826000000001",40.9466,-90.125,"NA",24052860,17095,22.5552,13250
"reservoir",1366,"63972.752999999997",40.15,-80.7034,"NA",110149764,54069,10.9728,89300
"reservoir",1367,"166.27735799999999",40.5633,-107.377,"NA",22819380,8081,19.812,11500
"reservoir",1368,"34638.526259999999",41.0166,-92.4134,"NA",8213743.32,19179,5.7912,5330
"reservoir",1369,"NA",41.0533,-94.2517,"NA",33550656,19175,20.1168,10200
"reservoir",1370,"NA",41.0583,-94.7417,"NA",31219378.8,19003,19.812,8650
"reservoir",1371,"217.55915999999999",40.19,-81.2134,"NA",82273116,39067,12.8016,34500
"reservoir",1372,"NA",38.15,-122.782,"NA",18255504,6041,33.528,10700
"reservoir",1373,"NA",40.29,-109.868,"NA",14530394.4,49047,16.1544,11100
"reservoir",1374,"295.25886000000003",40.535,-84.5734,"NA",252246660,39107,6.096,107000
"reservoir",1375,"NA",40.4667,-83.875,"NA",86220252,39091,4.8768,45900
"reservoir",1376,"551.66786999999999",40.14,-111.103,"NA",1390378656,49051,74.0664,1106500
"reservoir",1377,"NA",40.7066,-105.237,"NA",9744492,8069,32.004,5008
"reservoir",1378,"NA",40.9616,-100.405,"NA",14185020,31111,20.4216,10350
"reservoir",1379,"NA",40.7217,-104.958,"NA",19982376,8069,13.1064,9900
"reservoir",1380,"33.669870000000003",38.7066,-120.048,"NA",31707836.88,6003,19.5072,21581
"reservoir",1381,"NA",40.7033,-105.087,"NA",14431716,8069,11.8872,8300
"reservoir",1382,"NA",40.0017,-79.9417,"NA",38114532,42125,9.4488,30900
"reservoir",1383,"986.78619000000003",40.36,-83.0701,"NA",162819360,39041,18.8976,5600
"reservoir",1384,"2740.2094200000001",40.1905,-110.441,"1741.0175999999999",233127720,49013,60.96,167300
"reservoir",1385,"36.259860000000003",38.6683,-120.122,"NA",20261142.48,6005,3.3528,11800
"reservoir",1386,"21.755915999999999",40.6883,-105.037,"NA",10669602,8069,11.2776,6875
"reservoir",1387,"NA",40.7016,-104.628,"NA",18488631.72,8123,6.096,8725
"reservoir",1388,"NA",40.6566,-86.7517,"NA",50005279.2,18015,17.6784,26140
"reservoir",1389,"NA",40.785,-103.267,"NA",148017600,8075,26.2128,80588
"reservoir",1390,"NA",40.6033,-105.845,"NA",14061672,8069,17.6784,8854
"reservoir",1391,"NA",40.1866,-110.168,"NA",7154184,49013,12.8016,5800
"reservoir",1392,"NA",40.8833,-91.0267,"NA",111013200,19057,6.4008,90000
"reservoir",1393,"93.239639999999994",38.0766,-122.753,"NA",46872240,6041,30.48,22500
"reservoir",1394,"3.8849849999999999",40.655,-105.045,"NA",15284050.68,8069,18.288,9884
"reservoir",1395,"432.52832999999998",40.97,-96.8534,"NA",150829934.4,31109,24.9936,26000
"reservoir",1396,"116.54955",39.7766,-78.6634,"NA",11076650.4,42009,28.0416,6790
"reservoir",1397,"0.77699700000000005",40.6466,-105.085,"NA",37004400,8069,8.5344,1466
"reservoir",1398,"18.129930000000002",40.5533,-106.292,"NA",11817971.88,8057,13.1064,6951
"reservoir",1399,"NA",40.6516,-104.972,"NA",34784136,8069,9.4488,22300
"reservoir",1400,"2185.95156",40.1566,-81.8467,"NA",241762080,39031,12.192,6000
"reservoir",1401,"17.870930999999999",40.56,-105.87,"NA",11350482.96,8069,38.1,7200
"reservoir",1402,"NA",40.6183,-105.075,"NA",13198236,8069,12.192,8145
"reservoir",1403,"784.76697000000001",39.43,-76.5434,"NA",113356812,24005,25.6032,72700
"reservoir",1404,"7.7699699999999998",38.6283,-119.94,"NA",11156826.6,6003,8.2296,7500
"reservoir",1405,"411.80840999999998",40.105,-81.5567,"NA",87083688,39059,15.24,41100
"reservoir",1406,"NA",40.6,-105.168,"NA",204264288,8069,32.004,151800
"reservoir",1407,"NA",40.1833,-109.68,"NA",19550658,49047,2.4384,11850
"reservoir",1408,"NA",40.9233,-95.87,"NA",15739204.8,31025,28.956,8500
"reservoir",1409,"NA",40.6133,-104.87,"NA",11471364,8123,11.8872,8058
"reservoir",1410,"72.519720000000007",38.5583,-120.215,"NA",10667135.04,6005,23.1648,7098
"reservoir",1411,"15.53994",38.6,-119.975,"NA",8202642,6003,19.5072,5850
"reservoir",1412,"82.879679999999993",38.5383,-120.255,"NA",67872237,6005,71.628,52025
"reservoir",1413,"NA",39.7016,-78.6617,"NA",12369337.44,24001,29.8704,5381
"reservoir",1414,"1124.05566",39.7983,-79.3684,"NA",394713600,42051,35.6616,247000
"reservoir",1415,"56.979779999999998",37.9966,-122.703,"NA",47734442.52,6041,53.34,32900
"reservoir",1416,"NA",40.8366,-92.7167,"NA",15591187.2,19007,11.5824,5740
"reservoir",1417,"NA",40.5017,-105.773,"NA",17515416,8069,25.6032,10900
"reservoir",1418,"NA",39.8767,-111.87,"NA",33316294.8,49023,8.8392,19190
"reservoir",1419,"NA",40.8633,-94.3134,"NA",13654623.6,19159,19.812,7370
"reservoir",1420,"1421.9045100000001",40.8283,-92.8767,"NA",680880960,19007,24.6888,205000
"reservoir",1421,"414.39839999999998",38.4983,-120.215,"NA",189215832,6009,92.0496,139400
"reservoir",1422,"NA",40.7983,-100.058,"NA",6784140,31047,17.3736,5032
"reservoir",1423,"315.97877999999997",40.1767,-82.9567,"NA",166273104,39041,24.6888,81700
"reservoir",1424,"NA",40.84,-96.8651,"NA",47587658.4,31109,19.812,8510
"reservoir",1425,"NA",40.5316,-104.87,"NA",26026428,8123,12.192,17689
"reservoir",1426,"NA",40.4416,-106.047,"NA",14741319.48,8057,3.6576,8051
"reservoir",1427,"NA",40.6483,-89.055,"NA",29874885.6,17203,20.4216,12210
"reservoir",1428,"424.75835999999998",39.3767,-76.8917,"NA",218325960,24013,48.1584,132000
"reservoir",1429,"NA",39.3877,-76.9762,"NA",10906430.16,24013,19.812,6036
"reservoir",1430,"NA",40.655,-102.598,"NA",44489156.64,8095,19.812,28178
"reservoir",1431,"1010.0961",40.365,-106.8,"NA",19571627.16,8107,15.8496,7422
"reservoir",1432,"27.194894999999999",37.94,-122.637,"NA",13013214,6041,41.148,8892
"reservoir",1433,"157.98938999999999",40.6616,-89.65,"NA",21963344.88,17143,15.5448,8760
"reservoir",1434,"11414.085929999999",39.785,-79.9184,"NA",6784140,42051,7.3152,5500
"reservoir",1435,"NA",39.495,-77.8273,"NA",137656368,24043,22.86,7300
"reservoir",1436,"NA",40.4133,-106.035,"NA",73985363.88,8057,13.4112,48871
"reservoir",1437,"NA",40.4916,-104.993,"NA",20525107.2,8069,12.8016,11100
"reservoir",1438,"2556.3201300000001",40.1533,-83.1267,"NA",50366688.84,39041,27.1272,16285
"reservoir",1439,"NA",38.3033,-120.888,"NA",34044048,6005,53.34,22000
"reservoir",1440,"NA",40.405,-106.087,"NA",18581142.72,8057,14.0208,12736
"reservoir",1441,"36000.860999999997",40.6333,-89.625,"NA",277533000,17143,5.4864,225000
"reservoir",1442,"492.09809999999999",40.1,-82.8817,"NA",128078395.8,39049,26.2128,69437
"reservoir",1443,"313.38878999999997",39.9267,-81.4451,"NA",109162980,39059,10.0584,43500
"reservoir",1444,"NA",40.7483,-93.7867,"NA",40273122,19053,18.8976,10870
"reservoir",1446,"1937.3125199999999",39.9916,-82.08,"NA",337973520,39119,25.908,4400
"reservoir",1447,"1600.61382",38.225,-121.02,"NA",796828080,6077,44.196,431500
"reservoir",1448,"NA",39.7283,-79.9117,"NA",14185020,42059,9.7536,11500
"reservoir",1449,"3654.4758900000002",39.72,-79.855,"NA",89180604,54061,38.1,72300
"reservoir",1450,"1497.01422",38.2566,-120.85,"NA",293136522,6009,102.7176,210000
"reservoir",1451,"82.879679999999993",37.9433,-122.26,"NA",70435408.44,6013,47.244,43193
"reservoir",1452,"NA",40.675,-99.84,"NA",64140960,31073,13.4112,47000
"reservoir",1453,"5.697978",40.385,-105.132,"NA",9929514,8069,7.3152,5550
"reservoir",1454,"NA",37.9133,-122.208,"NA",110761570.1,6013,79.5528,67520
"reservoir",1455,"NA",40.54,-89.6884,"NA",31614092.4,17179,7.9248,15400
"reservoir",1456,"NA",40.3666,-105.143,"NA",7740087,8069,18.5928,5032
"reservoir",1457,"422.16836999999998",39.7866,-111.125,"NA",137286324,49007,18.288,73600
"reservoir",1458,"NA",40.6366,-99.8534,"NA",56493384,31073,29.2608,37800
"reservoir",1459,"2703.94956",40.015,-83.0934,"NA",20243873.76,39049,15.8496,5070
"reservoir",1460,"NA",40.3466,-105.117,"NA",13691628,8069,7.9248,9268
"reservoir",1461,"NA",39.3333,-77.7517,"NA",43171800,24043,12.8016,1075
"reservoir",1462,"NA",40.3244,-105.211,"NA",144070464,8069,56.0832,112200
"reservoir",1463,"119.13954",39.9283,-82.4884,"NA",22804578.24,39089,4.572,11200
"reservoir",1464,"3.366987",40.325,-105.108,"NA",11515769.28,8069,10.3632,6747
"reservoir",1465,"688.93733999999995",38.33,-119.962,"NA",89920692,6109,82.9056,64500
"reservoir",1466,"NA",40.3567,-104.633,"NA",13749601.56,8123,7.0104,6212
"reservoir",1467,"940.16637000000003",38.1516,-120.812,"NA",440352360,6009,59.436,317000
"reservoir",1468,"NA",40.43,-103.37,"NA",63384836.76,8121,10.9728,28840
"reservoir",1469,"271.94895000000002",39.5083,-79.1334,"NA",34537440,24023,47.244,20000
"reservoir",1470,"NA",39.6183,-79.9684,"NA",7647576,54061,10.9728,6200
"reservoir",1471,"204.60920999999999",39.1933,-77.0053,"NA",31675766.4,24027,24.6888,21400
"reservoir",1472,"NA",40.3733,-104.078,"NA",75242280,8087,11.5824,35629
"reservoir",1473,"168.34934999999999",39.5083,-79.3917,"NA",156898656,24023,18.8976,106000
"reservoir",1474,"229.47311400000001",40.365,-103.78,"NA",110766504,8087,29.5656,64000
"reservoir",1475,"44.029829999999997",40.1483,-85.2917,"NA",45231711.6,18035,14.3256,22000
"reservoir",1476,"NA",39.5833,-80.0134,"NA",9374448,54061,15.8496,7600
"reservoir",1477,"2.5899899999999998",40.1183,-107.02,"NA",8962465.68,8107,18.5928,7141
"reservoir",1478,"NA",40.455,-89.9734,"NA",70308360,17057,36.576,16500
"reservoir",1479,"NA",40.3283,-104.242,"NA",154801740,8123,12.4968,65000
"reservoir",1480,"NA",40.3366,-104.09,"NA",12085637.04,8087,15.5448,8314
"reservoir",1481,"479.14814999999999",40.2066,-105.84,"NA",22696032,8049,11.2776,18400
"reservoir",1482,"341.87867999999997",39.1166,-76.875,"NA",29011449.6,24033,33.2232,19600
"reservoir",1483,"NA",40.2533,-105.083,"NA",11426958.72,8013,12.8016,7344
"reservoir",1484,"NA",39.5633,-80.05,"NA",17762112,54061,12.8016,14400
"reservoir",1485,"688.93733999999995",39.43,-79.12,"NA",161462532,54057,85.9536,94700
"reservoir",1486,"NA",39.655,-80.8617,"NA",160352400,54103,12.8016,130000
"reservoir",1487,"NA",40.53,-93.0167,"NA",33797352,29171,17.0688,16500
"reservoir",1488,"NA",39.3083,-78.305,"NA",12539557.68,51069,31.0896,7525
"reservoir",1489,"72.519720000000007",38.28,-119.732,"NA",22390128.96,6109,40.2336,15122
"reservoir",1490,"784.76697000000001",38.2033,-120.075,"NA",147894252,6109,73.4568,97500
"reservoir",1491,"NA",40.295,-103.98,"NA",14244227.04,8087,7.62,9183
"reservoir",1492,"212.37917999999999",39.95,-83.7467,"NA",78572676,39023,21.336,36900
"reservoir",1493,"73.037717999999998",40.055,-107.047,"NA",14678412,8045,33.528,9080
"reservoir",1494,"NA",40.2733,-104.188,"NA",64486334.4,8123,10.0584,37700
"reservoir",1495,"347.05865999999997",40.1469,-105.942,"NA",13814976,8049,38.7096,10600
"reservoir",1496,"3366.9870000000001",40.4183,-101.515,"NA",99541836,31029,26.8224,74500
"reservoir",1497,"80.289689999999993",37.7633,-122.095,"NA",57603516,6001,50.292,42000
"reservoir",1498,"NA",40.2383,-104.638,"NA",48919816.8,8123,16.764,29732
"reservoir",1499,"72.519720000000007",38.2,-119.988,"NA",25730392.8,6109,39.9288,18600
"reservoir",1500,"808.07687999999996",40.1433,-105.882,"NA",666079200,8049,19.812,540000
"reservoir",1501,"NA",39.6033,-111.215,"NA",43788540,49015,66.1416,31500
"reservoir",1502,"20795.029709999999",39.7333,-81.9084,"NA",6484404.36,39115,5.7912,5257
"reservoir",1503,"22.014914999999998",40.03,-107.12,"NA",9251100,8045,21.6408,6088
"reservoir",1504,"NA",39.45,-112.37,"NA",6435065.16,49027,4.572,5217
"reservoir",1505,"NA",39.4483,-112.35,"NA",21932507.88,49027,5.4864,17781
"reservoir",1506,"51.799799999999998",38.0266,-120.76,"NA",20044050,6009,12.8016,10900
"reservoir",1507,"NA",39.9717,-107.647,"NA",12041231.76,8103,29.8704,7658
"reservoir",1508,"111.36957",37.73,-122.122,"NA",22202640,6001,36.2712,12600
"reservoir",1510,"937.57637999999997",38.3266,-119.212,"NA",96155933.4,6051,16.1544,42455
"reservoir",1511,"NA",39.5783,-111.238,"NA",7425549.6,49015,17.0688,5340
"reservoir",1512,"NA",40.1733,-105.043,"NA",22608454.92,8123,10.0584,12739
"reservoir",1513,"NA",39.4,-112.482,"NA",26371802.4,49027,8.2296,7500
"reservoir",1514,"308208.81",40.3983,-91.3634,"NA",360176160,17067,14.6304,292000
"reservoir",1515,"NA",40.0233,-85.3267,"NA",31515414,18065,19.5072,15900
"reservoir",1516,"NA",39.54,-111.242,"NA",7885637.64,49015,20.7264,5560
"reservoir",1517,"562.02782999999999",40.0733,-86.0484,"NA",60810564,18057,13.716,21180
"reservoir",1518,"NA",38.0933,-120.168,"NA",8853919.44,6109,31.6992,6228
"reservoir",1520,"606.05766000000006",40.035,-106.205,"NA",134494958.8,8049,61.5696,93637
"reservoir",1521,"2201.4915000000001",40.3777,-100.217,"NA",241762080,31063,33.2232,89300
"reservoir",1522,"1553.9939999999999",40.36,-100.665,"NA",201673980,31063,35.6616,86700
"reservoir",1523,"NA",39.34,-112.613,"NA",8572686,49027,4.8768,5000
"reservoir",1525,"549.07788000000005",37.9066,-120.933,"NA",148017600,6077,16.1544,52000
"reservoir",1527,"12.431952000000001",40.0517,-105.755,"NA",9682818,8049,24.6888,5750
"reservoir",1528,"12.949949999999999",37.58,-122.412,"NA",28351537.8,6081,29.5656,19027
"reservoir",1530,"NA",40.0783,-105.212,"NA",21832596,8013,13.716,13300
"reservoir",1531,"13260.748799999999",39.3716,-112.032,"NA",446723284.2,49023,24.9936,236145
"reservoir",1532,"2341.3509600000002",37.9466,-120.525,"NA",3540087600,6109,187.1472,2400000
"reservoir",1533,"25.899899999999999",37.8616,-120.877,"NA",53335675.2,6099,18.288,35000
"reservoir",1534,"20706.97005",39.53,-81.5167,"NA",7017267.72,39167,5.4864,5689
"reservoir",1535,"64.749750000000006",37.5283,-122.362,"NA",88280163.6,6081,39.9288,57910
"reservoir",1536,"NA",40.03,-105.183,"NA",19674006,8013,17.6784,13800
"reservoir",1538,"NA",40.025,-105.208,"NA",19686340.8,8013,8.5344,13800
"reservoir",1539,"2522.6502599999999",37.875,-120.603,"NA",126308352,6109,52.1208,68400
"reservoir",1540,"NA",40.135,-88.8717,"NA",308370000,17039,19.812,74200
"reservoir",1541,"3066.5481599999998",39.3133,-80.0334,"NA",354872196,54091,70.4088,109600
"reservoir",1542,"NA",39.9916,-105.213,"NA",8239646.4,8013,12.192,5300
"reservoir",1543,"NA",39.2,-79.25,"NA",70160342.4,54023,35.3568,47600
"reservoir",1544,"336.69869999999997",37.615,-121.745,"NA",134826764.9,6001,59.1312,77106
"reservoir",1545,"85.469669999999994",39.5416,-82.0584,"NA",33180612,39009,16.764,3500
"reservoir",1546,"20795.029709999999",39.47,-81.4917,"NA",6858148.8,39167,5.1816,5560
"reservoir",1547,"564.61782000000005",39.91,-85.9867,"NA",74008800,18097,11.8872,21180
"reservoir",1548,"NA",40.0183,-104.508,"NA",11323346.4,8123,13.716,6300
"reservoir",1549,"1551.40401",39.8783,-106.329,"NA",199823760,8117,78.6384,154000
"reservoir",1550,"180.52230299999999",40.055,-103.88,"NA",26317529.28,8087,14.6304,17616
"reservoir",1551,"69.929730000000006",37.5733,-121.848,"NA",82026420,6001,53.34,50500
"reservoir",1552,"68.893733999999995",40.0083,-104.577,"NA",36628188.6,8123,19.5072,18747
"reservoir",1553,"303.02883000000003",37.975,-119.908,"NA",364123296,6109,91.44,268000
"reservoir",1554,"240.86906999999999",39.9483,-105.358,"NA",55650917.16,8013,100.584,40987
"reservoir",1555,"14.503944000000001",39.975,-104.962,"NA",54519816,8001,68.58,38783
"reservoir",1556,"204.60920999999999",37.9733,-119.878,"NA",38731272,6109,17.3736,27800
"reservoir",1557,"NA",39.9516,-105.21,"NA",15855151.92,8013,22.2504,10462
"reservoir",1558,"233.09909999999999",39.9866,-104.612,"NA",10825020.48,8001,14.9352,6190
"reservoir",1559,"717.42723000000001",39.6216,-83.215,"NA",126481039.2,39129,22.5552,6420
"reservoir",1560,"20978.919000000002",40.1694,-101.06,"NA",4465197600,31087,28.0416,254000
"reservoir",1561,"NA",39.9533,-104.747,"NA",50490036.84,8001,13.4112,32150
"reservoir",1562,"1191.3954000000001",37.9483,-119.787,"NA",458854560,6109,90.2208,340000
"reservoir",1563,"NA",39.3516,-110.953,"NA",7018501.2,49015,17.9832,5420
"reservoir",1564,"NA",37.8567,-120.2,"NA",11286342,6109,33.528,7650
"reservoir",1565,"NA",40.1433,-91.5117,"NA",71541840,29111,9.7536,58000
"reservoir",1566,"378.13853999999998",39.2883,-111.27,"NA",88637872.8,49015,54.864,62460
"reservoir",1567,"NA",37.4916,-121.82,"NA",162819360,6001,59.7408,1e+05
"reservoir",1568,"NA",40.1683,-92.6584,"NA",19687574.28,29001,16.764,12431
"reservoir",1569,"NA",38.8966,-114.015,"NA",15851451.48,49027,8.5344,11803
"reservoir",1570,"NA",39.8666,-105.11,"NA",58748185.44,8059,34.4424,42380
"reservoir",1571,"419.57837999999998",39.82,-86.3017,"NA",135682800,18097,25.908,24000
"reservoir",1572,"1864.7927999999999",39.205,-111.71,"NA",22471538.64,49039,10.0584,18218
"reservoir",1573,"354.82862999999998",39.63,-107.762,"1825.4472000000001",22523344.8,8045,34.7472,13600
"reservoir",1575,"119.13954",39.8316,-105.242,"NA",19612332,8059,54.864,12750
"reservoir",1577,"NA",39.825,-105.205,"NA",9788897.28,8059,23.4696,5800
"reservoir",1578,"271.94895000000002",39.1216,-112.053,"NA",14431716,49027,4.8768,10400
"reservoir",1579,"NA",39.6067,-107.66,"NA",6884051.88,8045,11.5824,5058
"reservoir",1580,"NA",37.6566,-120.675,"NA",45145368,6099,9.4488,29000
"reservoir",1581,"3985.9946100000002",37.7,-120.42,"NA",3120704400,6109,156.3624,2030000
"reservoir",1582,"NA",38.7633,-77.6217,"NA",34537440,51153,21.9456,12000
"reservoir",1583,"53750.062469999997",40.0694,-99.2084,"NA",1022278620,31083,30.48,319787
"reservoir",1584,"1538.45406",38.695,-77.2767,"NA",69074880,51059,22.86,30300
"reservoir",1585,"28.489889999999999",37.6116,-120.593,"NA",72775320,6099,10.0584,45600
"reservoir",1586,"264.17898000000002",39.5567,-84.735,"NA",24052860,39017,18.8976,7650
"reservoir",1587,"NA",39.7183,-86.7117,"NA",12088104,18133,15.5448,5000
"reservoir",1588,"64749.75",39.94,-90.5334,"NA",67841400,17017,4.8768,55000
"reservoir",1589,"NA",37.6466,-120.31,"NA",24151538.4,6043,26.2128,9730
"reservoir",1590,"613.82763",39.4861,-84.0606,"NA",298748856,39165,51.2064,102000
"reservoir",1591,"NA",39.72,-86.9467,"NA",19543257.12,18133,20.1168,5900
"reservoir",1592,"538.71792000000005",39.7183,-87.0717,"NA",283847184.1,18121,35.052,49262
"reservoir",1593,"207.19919999999999",37.8616,-119.102,"NA",78973557,6051,21.9456,47525
"reservoir",1594,"867.64665000000002",39.6205,-106.065,"NA",376211400,8117,70.4088,252678
"reservoir",1595,"357.41861999999998",39.0966,-111.185,"NA",24669600,49015,32.6136,18000
"reservoir",1596,"101.00961",39.6333,-105.467,"NA",15418500,8019,52.7304,11500
"reservoir",1597,"2641.7898",37.585,-120.27,"NA",1660264080,6043,133.1976,1026000
"reservoir",1598,"NA",39.905,-91.425,"NA",76475760,17001,8.5344,62000
"reservoir",1599,"NA",39.65,-105.133,"NA",92511000,8059,47.8536,1870
"reservoir",1600,"95.829629999999995",37.2016,-121.988,"NA",34204400.4,6085,57.3024,21430
"reservoir",1601,"132.08949000000001",39.3883,-83.925,"NA",30804929.52,39027,19.2024,10273
"reservoir",1602,"NA",38.9883,-80.3784,"NA",31823784,54041,33.528,21100
"reservoir",1603,"NA",39.635,-105.063,"NA",26026428,8031,10.668,17200
"reservoir",1604,"NA",39.9383,-94.0567,"NA",20618851.68,29061,21.6408,13963
"reservoir",1605,"2346.5309400000001",39.75,-88.9667,"NA",88854965.28,17115,10.0584,27830
"reservoir",1606,"56.979779999999998",37.7517,-119.142,"NA",23404049.52,6051,21.336,17604
"reservoir",1607,"101786.607",39.1183,-81.7401,"NA",10977972,54107,12.4968,8900
"reservoir",1608,"981.60621000000003",39.44,-85,"NA",856486573.7,18047,55.1688,184008
"reservoir",1609,"699.29729999999995",39.76,-89.5967,"NA",124834343.4,17167,14.6304,53504
"reservoir",1610,"17.948630699999999",37.1833,-121.792,"NA",14185020,6085,25.6032,9300
"reservoir",1611,"NA",38.5217,-77.4634,"NA",23090745.6,51179,16.4592,9600
"reservoir",1612,"885.77657999999997",39.885,-98.0284,"NA",229797324,20089,22.86,92150
"reservoir",1613,"23.309909999999999",37.1033,-122.072,"NA",12334800,6087,51.5112,8700
"reservoir",1614,"NA",39.5683,-105.025,"NA",11964756,8005,33.528,6200
"reservoir",1615,"1476.2943",39.2517,-83.35,"NA",166593808.8,39071,28.956,8900
"reservoir",1616,"25.330102199999999",37.1316,-121.93,"NA",9436122,6085,52.4256,6200
"reservoir",1617,"7816.5898200000001",39.5572,-105.058,"NA",437885400,8035,37.7952,26600
"reservoir",1618,"1768.96317",39.8067,-99.935,"NA",238061640,20137,28.956,134738
"reservoir",1619,"505.04804999999999",37.1666,-121.628,"NA",137261654.4,6085,67.056,91280
"reservoir",1620,"NA",39.7916,-92.26,"NA",28770921,29205,7.3152,14492
"reservoir",1621,"577.56777",39.3639,-106.818,"NA",146784120,8037,85.6488,102500
"reservoir",1622,"49.986806999999999",37.1166,-121.693,"NA",13611451.8,6085,26.2128,8086
"reservoir",1623,"NA",39.6494,-89.4787,"NA",90044040,17167,16.764,34000
"reservoir",1624,"297.84885000000003",39.185,-83.44,"NA",107374434,39071,22.5552,35299
"reservoir",1625,"NA",37.3716,-120.437,"NA",10484580,6047,11.5824,7000
"reservoir",1626,"764.04705000000001",39.4866,-86.9167,"NA",481958873.9,18133,42.672,27112
"reservoir",1627,"19.165925999999999",39.3683,-106.463,"NA",56579727.6,8037,74.676,43600
"reservoir",1628,"27.842392499999999",39.6716,-90.2134,"NA",15803345.76,17137,16.4592,6099
"reservoir",1629,"282.30891000000003",39.7517,-92.5134,"NA",205818472.8,29121,22.86,34640
"reservoir",1630,"310.79880000000003",37.1183,-121.548,"NA",50740433.28,6085,34.7472,23666
"reservoir",1631,"NA",38.84,-80.6184,"NA",80669592,54007,22.86,14200
"reservoir",1632,"191.65925999999999",37.3767,-120.275,"NA",26889864,6047,14.9352,6800
"reservoir",1633,"62.159759999999999",39.225,-107.811,"2438.4",49709244,8077,43.8912,33800
"reservoir",1634,"54.389789999999998",37.0666,-121.69,"NA",17207046,6085,32.004,10000
"reservoir",1635,"22.014914999999998",39.19,-108.112,"NA",10632597.6,8077,45.72,6320
"reservoir",1636,"4713.7817999999997",39.6233,-102.174,"NA",430484520,8125,36.2712,178230
"reservoir",1637,"186.73827900000001",37.37,-120.228,"NA",15665196,6043,24.384,7700
"reservoir",1638,"NA",39.4328,-105.126,"NA",9497796,8059,91.1352,7700
"reservoir",1639,"NA",39.3533,-106.073,"NA",7524228,8093,32.3088,5100
"reservoir",1640,"NA",39.3616,-86.1917,"NA",16035240,18081,24.384,7250
"reservoir",1641,"NA",39.6383,-91.2467,"NA",98678400,17149,8.2296,80000
"reservoir",1642,"NA",38.9166,-81.9117,"NA",6537444,54053,14.0208,5300
"reservoir",1643,"NA",39.53,-89.255,"NA",35154180,17021,8.2296,10394
"reservoir",1644,"3540.5163299999999",39.6633,-99.125,"NA",632775240,20147,33.8328,314558
"reservoir",1645,"NA",38.35,-77.755,"NA",17466076.8,51137,19.812,9880
"reservoir",1646,"1131.82563",37.5883,-118.705,"NA",339780568.2,6051,34.1376,183465
"reservoir",1647,"NA",39.3017,-86.1017,"NA",8202642,18013,36.576,6320
"reservoir",1648,"NA",39.2527,-106.374,"NA",167753280,8065,39.3192,129500
"reservoir",1649,"NA",39.2916,-86.125,"NA",14431716,18013,36.8808,9500
"reservoir",1650,"277.12893000000003",37.2916,-120.147,"NA",26519820,6043,25.2984,15000
"reservoir",1651,"173.52932999999999",37.05,-121.29,"NA",11101320,6085,26.8224,6150
"reservoir",1652,"53.353794000000001",39.4066,-87.795,"NA",29403696.24,17023,21.336,16864
"reservoir",1653,"NA",37.09,-121.038,"NA",79929504,6047,19.5072,56400
"reservoir",1654,"NA",39.1566,-84.8384,"NA",9559470,18029,42.672,6320
"reservoir",1655,"NA",39.6133,-93.2134,"NA",7382377.8,29041,3.048,5985
"reservoir",1656,"NA",37.0583,-121.075,"NA",2545902720,6047,92.964,2041000
"reservoir",1657,"165.75935999999999",39.275,-86.425,"NA",56370036,18105,13.1064,13300
"reservoir",1658,"NA",39.59,-92.8917,"NA",11224668,29041,17.6784,8120
"reservoir",1659,"NA",39.5916,-93.185,"NA",15800878.8,29041,2.7432,12810
"reservoir",1660,"24.345905999999999",39.0783,-107.645,"NA",10008456.72,8029,18.288,5990
"reservoir",1661,"64.749750000000006",38.2466,-77.5967,"NA",30680348.04,51177,18.8976,8624
"reservoir",1662,"2729.8494599999999",39.41,-88.7767,"NA",1277761932,17173,32.9184,210000
"reservoir",1663,"3.366987",39.33,-104.447,"NA",50942724,8039,19.812,59
"reservoir",1664,"NA",38.2566,-77.715,"NA",8511012,51177,18.5928,6100
"reservoir",1665,"1390.8246300000001",38.6616,-80.6934,"NA",327242244,54007,57.912,201100
"reservoir",1666,"5956.9769999999999",39.525,-91.6459,"NA",2552563512,29173,12.192,752000
"reservoir",1667,"NA",39.5517,-92.645,"NA",321269733.8,29175,8.8392,56328
"reservoir",1668,"155.39940000000001",38.6083,-111.633,"NA",18872244,49041,7.3152,10350
"reservoir",1669,"885.77657999999997",39.0222,-84.1523,"NA",350888055.6,39025,59.7408,90400
"reservoir",1670,"608.64765",37.2167,-119.983,"NA",236828160,6039,58.5216,150000
