collection,colid,area,lat,lon,elev,MAXCAP
reservoir,971,10.35996,41.405,-73.59,NA,21129512.4
reservoir,972,176.11932,42.7167,-83.09,NA,9559470
reservoir,973,17378.8329,40.6116,-122.443,NA,30960348
reservoir,974,771.81702,41.9817,-77.1717,NA,205991160
reservoir,975,209.78919,41.3966,-73.5917,NA,23436120
reservoir,976,77.6997,40.9083,-120.985,NA,9909778.32
reservoir,977,NA,43.175,-102.74,NA,22572684
reservoir,978,111.36957,41.4133,-73.6951,NA,52176204
reservoir,979,56.97978,41.39,-73.65,NA,19920702
reservoir,980,217.55916,43.1116,-88.45,NA,18502200
reservoir,981,308.20881,40.3683,-123.432,NA,123348000
reservoir,982,305.61882,41.5716,-74.7834,NA,42801756
reservoir,983,51.7998,43.085,-88.2651,NA,27753300
reservoir,984,NA,43.2116,-91.095,NA,333039600
reservoir,985,NA,41.265,-73.1401,NA,10484580
reservoir,986,437.70831,41.3583,-73.6651,NA,61377964.8
reservoir,987,NA,43.0633,-88.4017,NA,8634360
reservoir,988,NA,41.6783,-116.347,NA,12912068.64
reservoir,990,725.1972,41.9016,-77.1284,NA,176634336
reservoir,991,315.97878,41.9017,-77.145,NA,167753280
reservoir,992,62.15976,41.325,-73.6484,NA,31453740
reservoir,993,657.85746,43.095,-89.37,NA,98678400
reservoir,994,NA,41.2483,-73.2584,NA,44405280
reservoir,995,155.3994,41.5916,-75.3284,NA,82643160
reservoir,996,90.64965,41.2483,-73.35,NA,51806160
reservoir,997,NA,40.8416,-120.785,NA,11964756
reservoir,998,113.95956,40.9683,-120.137,NA,15955063.8
reservoir,999,NA,42.64,-83.4817,NA,10237884
reservoir,1000,NA,41.48,-74.7567,NA,23312772
reservoir,1001,11395.956,42.2766,-111.707,NA,15548015.4
reservoir,1002,NA,41.2083,-73.2817,NA,14351539.8
reservoir,1003,NA,42.2116,-112.172,NA,6673126.8
reservoir,1004,49.20981,41.2883,-73.755,NA,28579731.6
reservoir,1005,282.30891,41.6866,-115.842,NA,114713640
reservoir,1006,77.6997,41.265,-73.6651,NA,48969156
reservoir,1007,818.43684,41.2633,-73.7101,NA,18502200
reservoir,1009,489.50811,42.0933,-79.2434,NA,543964680
reservoir,1010,NA,42.1866,-111.973,NA,17268720
reservoir,1011,655.26747,42.0833,-112.65,NA,8128633.2
reservoir,1012,NA,41.4,-117.183,NA,81409680
reservoir,1013,590.51772,41.4583,-75.1867,NA,435332096.4
reservoir,1014,971.24625,41.2275,-73.855,NA,118414080
reservoir,1015,NA,41.2617,-74.0867,NA,7400880
reservoir,1016,34.705866,41.1666,-73.55,NA,8924227.8
reservoir,1017,NA,41.39,-74.97,NA,32625546
reservoir,1018,383.31852,42.5133,-83.675,NA,14801760
reservoir,1019,NA,42.1283,-111.81,NA,7400880
reservoir,1020,682462.365,43.065,-98.555,NA,6907488000
reservoir,1021,NA,41.13,-73.6117,NA,9269602.2
reservoir,1022,388.4985,42.7167,-105.613,NA,33118938
reservoir,1023,NA,42.8383,-88.3817,NA,8634360
reservoir,1024,33.151872,41.0733,-73.7667,NA,143774428.8
reservoir,1025,69.92973,41.1067,-73.9667,NA,44851799.76
reservoir,1026,15.53994,41.38,-75.63,NA,10413038.16
reservoir,1027,69.92973,41.1616,-74.3334,NA,33155942.4
reservoir,1028,26094.14925,42.5483,-106.718,NA,227577060
reservoir,1029,6718.43406,42.805,-89.09,NA,131982360
reservoir,1030,NA,42.7783,-103.312,NA,12334800
reservoir,1031,NA,42.765,-88.5567,NA,8881056
reservoir,1032,3988.5846,42.58,-85.97,NA,17515416
reservoir,1033,5646.1782,41.8383,-79.0017,NA,1455506400
reservoir,1034,1137.00561,42.255,-109.43,NA,67101312
reservoir,1035,0.517998,41.8316,-79.0134,NA,7965813.84
reservoir,1036,572.38779,41.9166,-79.9,NA,130748880
reservoir,1037,NA,42.2266,-109.385,NA,9251100
reservoir,1038,15.53994,41.1116,-74.4917,NA,11489866.2
reservoir,1039,25925.7999,42.4633,-106.855,NA,1253215680
reservoir,1040,38.84985,41.295,-75.6184,NA,10165108.68
reservoir,1041,126.90951,41.0183,-74,NA,23929512
reservoir,1042,25.8999,40.5166,-120.662,NA,9573038.28
reservoir,1043,284.8989,40.4533,-120.942,NA,34401757.2
reservoir,1044,NA,42.3583,-84.2567,NA,12334800
reservoir,1045,28.48989,41.075,-74.4484,NA,17604226.56
reservoir,1046,59.56977,41.9,-111.983,NA,7647576
reservoir,1047,797.71692,42.3083,-83.7534,NA,9001937.04
reservoir,1048,235.68909,41.0425,-74.2917,NA,134819364
reservoir,1049,NA,42.785,-91.095,NA,261497760
reservoir,1050,28.48989,40.435,-120.91,NA,13568280
reservoir,1051,NA,41.2266,-116.538,NA,29603520
reservoir,1052,20.71992,41.3083,-75.975,NA,8523346.8
reservoir,1053,723902.205,42.8483,-97.4817,NA,621673920
reservoir,1054,145.557438,41.0267,-74.425,NA,14185020
reservoir,1055,292.66887,40.9566,-74.0284,NA,12366870.48
reservoir,1056,88.05966,41.04,-74.5117,NA,18502200
reservoir,1057,NA,40.9916,-74.2684,NA,7894272
reservoir,1058,15539.94,41.8366,-112.047,NA,81409680
reservoir,1060,2136.74175,42.215,-83.4467,NA,31151537.4
reservoir,1061,93.23964,42.6133,-88.6217,NA,25903080
reservoir,1062,NA,40.9717,-74.2567,NA,12889866
reservoir,1063,28.48989,41.265,-76.045,NA,13020614.88
reservoir,1064,11.3441562,41.0333,-74.645,NA,12322465.2
reservoir,1065,93.23964,42.5916,-88.4317,NA,75242280
reservoir,1066,225.32913,42.205,-83.5584,NA,39137086.92
reservoir,1067,11085.1572,42.0333,-110.067,NA,499756756.8
reservoir,1068,331.51872,41.9633,-110.658,NA,68088096
reservoir,1069,37114.5567,42.4833,-104.95,NA,1386431520
reservoir,1070,15.53994,40.9633,-74.4601,NA,17113301.52
reservoir,1071,NA,41.17,-75.845,NA,11517002.76
reservoir,1072,432.52833,40.2833,-121.025,NA,65991180
reservoir,1073,NA,42.2217,-84.3184,NA,8511012
reservoir,1074,25.8999,40.3767,-120.507,NA,15494975.76
reservoir,1075,NA,42.1333,-108.488,NA,34895149.2
reservoir,1076,189.587268,41.5583,-78.5967,NA,136916280
reservoir,1077,NA,41.0966,-75.5401,NA,27666956.4
reservoir,1078,1605.7938,42.635,-100.872,NA,106202628
reservoir,1079,308.20881,40.8966,-74.3984,NA,39471360
reservoir,1080,748.50711,41.1133,-75.7217,NA,183788520
reservoir,1081,NA,40.9983,-75.03,NA,7400880
reservoir,1082,2589.99,42.2833,-85.4917,NA,11409690
reservoir,1083,427.34835,41.355,-77.36,NA,43788540
reservoir,1084,67.33974,40.9183,-74.6651,NA,73083690
reservoir,1085,118.103544,41.6966,-80.1,NA,32440524
reservoir,1086,629.36757,41.4066,-78.0184,NA,156651960
reservoir,1087,1271.68509,40.175,-121.092,NA,2158590000
reservoir,1089,NA,42.5416,-90.6417,NA,209691600
reservoir,1090,3884.985,42.4583,-103.067,NA,79189416
reservoir,1091,NA,41.255,-114.915,NA,34537440
reservoir,1092,585.33774,41.36,-77.925,NA,144317160
reservoir,1093,NA,40.79,-74.3617,NA,7154184
reservoir,1094,17200.12359,42.1566,-106.908,NA,1254819204
reservoir,1095,194.24925,40.115,-121.147,NA,89205273.6
reservoir,1096,NA,42.0833,-84.325,NA,90044040
reservoir,1097,569.7978,41.625,-111.875,NA,23053741.2
reservoir,1098,12.690951,40.03,-121.475,NA,9275769.6
reservoir,1099,38870.56992,42.29,-104.763,NA,55753296
reservoir,1100,NA,40.6366,-118.268,NA,29603520
reservoir,1101,23.6207088,40.1133,-120.962,NA,10268721
reservoir,1102,NA,40.18,-120.607,NA,58545894.72
reservoir,1103,1919.18259,39.8183,-122.337,NA,456387600
reservoir,1104,44.02983,40.93,-75.5634,NA,34129158.12
reservoir,1105,NA,40.605,-118.3,NA,27383256
reservoir,1106,39.626847,42.4166,-90.1634,NA,18045812.4
reservoir,1107,190.364265,41.655,-80.84,NA,13067487.12
reservoir,1108,3219.35757,42.31,-88.2517,NA,139284561.6
reservoir,1109,1238.01522,41.475,-79.4467,NA,240399084.6
reservoir,1110,56.97978,40.8966,-75.5634,NA,21145547.64
reservoir,1111,249.416037,40.8666,-75.6384,NA,114985005.6
reservoir,1112,NA,42.4066,-91.345,NA,11959822.08
reservoir,1113,NA,41.5017,-111.942,NA,12889866
reservoir,1114,NA,41.5166,-111.745,NA,17885460
reservoir,1115,NA,41.96,-107.49,NA,8894624.28
reservoir,1116,NA,42.1683,-104.69,NA,239295120
reservoir,1117,23.30991,39.8516,-121.575,NA,18255504
reservoir,1118,409.21842,41.4983,-80.4617,NA,548898600
reservoir,1119,23.30991,40.8567,-75.9901,NA,14292332.76
reservoir,1120,80.28969,39.9016,-121.227,NA,8884756.44
reservoir,1121,41698.839,40.4616,-118.308,NA,234361200
reservoir,1122,75.10971,39.8966,-121.202,NA,156651960
reservoir,1123,NA,41.395,-112.078,NA,275164718.4
reservoir,1124,3496.4865,41.9717,-85.5384,NA,14289865.8
reservoir,1125,106.966587,40.6466,-74.9134,NA,41531271.6
reservoir,1126,779.58699,39.585,-122.532,NA,72158580
reservoir,1127,NA,42.2617,-90.42,NA,113480160
reservoir,1128,2030.55216,41.505,-111.015,1952.244,43788540
reservoir,1129,14.762943,40.6133,-74.84,NA,238061640
reservoir,1130,878.00661,41.045,-77.61,NA,229427280
reservoir,1131,NA,41.825,-84.2617,NA,10998941.16
reservoir,1132,NA,41.37,-80.0867,NA,81903072
reservoir,1133,38.84985,39.7633,-121.527,NA,11644051.2
reservoir,1134,274.53894,41.9083,-85.4834,NA,10546254
reservoir,1135,NA,42.18,-89.8901,NA,27345018.12
reservoir,1136,NA,42,-105.033,NA,14296033.2
reservoir,1137,NA,41.945,-86.3284,NA,11471364
reservoir,1138,NA,41.135,-78.7117,NA,9621144
reservoir,1139,748.50711,39.4066,-122.958,NA,162819360
reservoir,1140,47396.817,40.8466,-76.81,NA,47118936
reservoir,1141,2463.08049,41.1916,-79.435,NA,56933736.36
reservoir,1142,72.51972,41.4066,-81.1867,NA,50942724
reservoir,1143,NA,41.8916,-105.727,NA,162227289.6
reservoir,1144,NA,39.8816,-120.475,NA,155876101.1
reservoir,1145,354.82863,41.2983,-111.592,NA,10768280.4
reservoir,1146,802.8969,41.25,-111.833,NA,143268702
reservoir,1147,212.37918,39.8916,-120.187,NA,106667650
reservoir,1148,67.33974,39.7217,-121.022,NA,142158570
reservoir,1149,1512.55416,41.265,-80.4634,NA,432951480
reservoir,1150,127.427508,40.3183,-74.1184,NA,17638764
reservoir,1151,251.22903,41.3,-80.7584,NA,217092480
reservoir,1152,NA,41.9817,-103.595,NA,16528632
reservoir,1153,4190.60382,41.8383,-105.638,NA,178702882
reservoir,1154,NA,42.125,-91.8084,NA,13568280
reservoir,1155,NA,42.1828,-97.5472,NA,23164754.4
reservoir,1156,NA,41.2983,-111.112,NA,7667311.68
reservoir,1157,NA,40.47,-75.1867,NA,87577080
reservoir,1158,264.17898,39.3567,-122.515,NA,67348008
reservoir,1159,NA,40.96,-78.5234,NA,257797320
reservoir,1160,9386.12376,39.5517,-121.543,NA,27136560
reservoir,1161,7.76997,40.5966,-76.1584,NA,9221496.48
reservoir,1162,271.94895,39.2,-123.133,NA,191806140
reservoir,1163,NA,41.9166,-103.5,NA,82396464
reservoir,1164,NA,39.5266,-121.6,NA,19202816.64
reservoir,1165,9352.45389,39.535,-121.482,NA,4791054646
reservoir,1166,318.56877,41.185,-111.4,NA,32995590
reservoir,1167,62.15976,39.5816,-121.115,NA,97013202
reservoir,1169,80.28969,39.575,-121.135,NA,8325990
reservoir,1170,NA,39.45,-121.633,NA,110447032.7
reservoir,1171,220.14915,41.1533,-80.78,NA,70555056
reservoir,1172,NA,41.9733,-91.68,NA,12141143.64
reservoir,1173,8728.2663,41.6666,-86.1317,NA,7424316.12
reservoir,1174,221703.144,41.8983,-90.1567,NA,236828160
reservoir,1175,497.27808,40.4433,-75.93,NA,14678412
reservoir,1176,707.06727,41.155,-81.08,NA,152951520
reservoir,1177,536.12793,41.1833,-81.3317,NA,22511010
reservoir,1178,NA,40.315,-75.205,NA,21131979.36
reservoir,1179,880.5966,40.9216,-79.2784,NA,91524216
reservoir,1180,NA,40.955,-79.5484,NA,16651980
reservoir,1181,166.277358,41.1533,-110.83,NA,11224668
reservoir,1182,714.83724,41.1267,-80.9784,NA,57486335.4
reservoir,1183,183.630291,40.3416,-75.48,NA,30977616.72
reservoir,1184,NA,41.7183,-104.188,NA,30220260
reservoir,1185,NA,40.895,-79.4784,NA,18748896
reservoir,1186,453.24825,40.38,-76.0317,NA,132044034
reservoir,1187,131.571492,40.9633,-80.1217,NA,120881040
reservoir,1188,NA,41.4983,-85.3767,NA,11751363.96
reservoir,1189,NA,41.7392,-88.8528,NA,6802642.2
reservoir,1190,NA,41.6516,-87.5667,NA,13198236
reservoir,1191,644.90751,41.0466,-81.0034,NA,164052840
reservoir,1192,NA,40.1466,-74.7834,NA,14161583.88
reservoir,1193,56.97978,40.4583,-76.7467,NA,37991184
reservoir,1194,1258.73514,39.3933,-121.14,NA,1541356608
reservoir,1195,NA,39.51,-120.555,NA,96211440
reservoir,1196,28.48989,40.9817,-80.6184,NA,17493213.36
reservoir,1197,NA,39.08,-122.537,NA,567400800
reservoir,1198,1895.87268,40.9633,-111.432,NA,91203511.2
reservoir,1199,108.77958,40.6966,-78.535,NA,83876640
reservoir,1200,36.25986,41.0583,-81.38,NA,25903080
reservoir,1201,23239.98027,40.8183,-79.5284,NA,10361232
reservoir,1202,186.47928,39.3233,-121.312,NA,88193820
reservoir,1203,401.44845,40.92,-111.6,NA,71973558
reservoir,1205,77.6997,39.4483,-120.65,NA,88810560
reservoir,1206,69.92973,41.7916,-91.575,NA,32070480
reservoir,1207,NA,41.0266,-110.58,NA,47760345.6
reservoir,1208,NA,40.9733,-81.1784,NA,10305725.4
reservoir,1209,NA,39.4267,-120.565,NA,8387664
reservoir,1210,NA,40.7283,-79.2901,NA,53224662
reservoir,1211,15.53994,39.42,-120.54,NA,17577090
reservoir,1212,1916.5926,41.57,-88.0784,NA,49339200
reservoir,1213,NA,41.7916,-93.725,NA,43788540
reservoir,1214,2167.82163,40.54,-78.0317,NA,11101320
reservoir,1215,8067.81885,41.725,-91.5284,NA,721585800
reservoir,1216,20.71992,39.4516,-120.29,NA,29443167.6
reservoir,1217,124.31952,40.9891,-110.385,NA,19612332
reservoir,1219,NA,39.47,-120.103,NA,345374400
reservoir,1220,717.42723,40.715,-79.51,NA,162819360
reservoir,1221,NA,40.7167,-79.58,NA,17268720
reservoir,1222,77.6997,39.38,-120.495,NA,72128976.48
reservoir,1223,NA,41.7333,-92.8567,NA,16898676
reservoir,1224,49.20981,40.9267,-81.325,NA,21585900
reservoir,1225,6032.08671,41.2383,-84.4,NA,18502200
reservoir,1226,51.7998,39.2733,-120.928,NA,69444924
reservoir,1227,NA,41.0567,-82.6651,NA,9408985.44
reservoir,1228,1367.51472,38.9233,-122.565,NA,809779620
reservoir,1229,310.7988,39.3266,-120.642,NA,92485096.92
reservoir,1230,NA,41.3183,-85.685,NA,9306606.6
reservoir,1231,NA,40.6833,-79.6667,NA,12088104
reservoir,1232,15081.51177,41.7033,-93.6817,NA,826431600
reservoir,1233,828.7968,40.79,-111.403,NA,93411440.4
reservoir,1234,135.974475,40.5916,-79.0567,NA,46625544
reservoir,1235,12.94995,39.3,-120.598,NA,11874711.96
reservoir,1236,NA,40.5916,-79.1,NA,28370040
reservoir,1237,2457.90051,40.4333,-78.0034,NA,1074361080
reservoir,1238,1118.87568,41.6966,-94.3834,NA,77709240
reservoir,1239,124.31952,39.38,-120.14,NA,50819376
reservoir,1241,NA,41.5716,-90.3984,NA,101145360
reservoir,1242,52.058799,40.0533,-75.72,NA,29603520
reservoir,1243,33.66987,39.3233,-120.237,NA,15467839.2
reservoir,1244,NA,40.9083,-109.868,NA,18502200
reservoir,1245,29551.7859,40.615,-79.7184,NA,11101320
reservoir,1246,336.6987,38.7183,-123.008,NA,553832520
reservoir,1247,NA,39.3266,-120.112,NA,42678408
reservoir,1249,54.38979,39.9533,-75.3934,NA,16746957.96
reservoir,1250,NA,41.52,-90.5667,NA,37004400
reservoir,1251,18849.94722,41.4,-88.2817,NA,14801760
reservoir,1252,NA,41.515,-90.5401,NA,37004400
reservoir,1253,NA,41.51,-90.53,NA,37004400
reservoir,1254,NA,39.1366,-120.95,NA,98678400
reservoir,1255,NA,41.2416,-105.898,NA,160576893.4
reservoir,1256,738.14715,39.05,-121.315,NA,188722440
reservoir,1257,NA,41.01,-83.5717,NA,24025723.44
reservoir,1258,39108.849,40.9066,-109.42,NA,4937250396
reservoir,1259,NA,40.65,-80.385,NA,70925100
reservoir,1260,NA,41.1966,-106.265,NA,17145372
reservoir,1262,9.841962,41.365,-88.2584,NA,17996473.2
reservoir,1263,5050.4805,39.4633,-119.067,NA,526079220
reservoir,1264,111.36957,40.5133,-79.555,NA,91277520
reservoir,1265,8.028969,40.6283,-80.5134,NA,14185020
reservoir,1266,NA,40.5383,-79.815,NA,20722464
reservoir,1267,3499.07649,40.4667,-79.3667,NA,435418440
reservoir,1268,NA,39.5316,-118.48,NA,23436120
reservoir,1269,NA,41.5166,-93.7967,NA,8264316
reservoir,1270,21390.72741,41.3233,-88.7084,NA,17268720
reservoir,1271,50504.805,40.5483,-80.2084,NA,20969160
reservoir,1272,336.6987,39.01,-121.057,NA,10821320.04
reservoir,1273,23.30991,39.13,-120.466,NA,8580086.88
reservoir,1274,NA,39.4333,-118.9,NA,44405280
reservoir,1275,NA,41.4267,-91.01,NA,108546240
reservoir,1276,NA,41.3216,-88.985,NA,19735680
reservoir,1277,64.74975,41.1767,-105.223,NA,7129514.4
reservoir,1278,NA,39.1116,-120.468,NA,208704816
reservoir,1279,NA,40.32,-78.66,NA,15048456
reservoir,1280,NA,40.4866,-79.9151,NA,17885460
reservoir,1281,NA,40.505,-80.0884,NA,52669596
reservoir,1285,NA,41.4667,-97.3667,NA,24669600
reservoir,1286,25.8999,40.7433,-109.62,NA,8297619.96
reservoir,1287,559.43784,40.74,-82.36,NA,108546240
reservoir,1288,NA,41.2583,-88.675,NA,50819376
reservoir,1289,7.4073714,39.1733,-119.907,NA,15665196
reservoir,1290,776.997,40.6366,-81.5567,NA,88440516
reservoir,1291,NA,40.525,-80.625,NA,91277520
reservoir,1293,67642.76883,39.92,-76.3884,NA,176765084.9
reservoir,1294,NA,39.0583,-120.407,NA,289127712
reservoir,1295,5.17998,39.7733,-75.635,NA,13568280
reservoir,1296,19002.75663,40.3916,-79.8584,NA,16898676
reservoir,1297,31916.44677,41.37,-92.9767,NA,2257268400
reservoir,1298,90.64965,40.6983,-82.6067,NA,30596471.4
reservoir,1299,3618.21603,40.5567,-81.4134,NA,250396440
reservoir,1301,279.71892,40.5616,-110.49,NA,62537436
reservoir,1302,362.5986,39.7983,-76.0434,NA,34290744
reservoir,1303,191.65926,40.5266,-81.285,NA,61303956
reservoir,1304,103.5996,39.8983,-76.715,NA,11102553.48
reservoir,1305,20.71992,39.0033,-120.31,NA,109162980
reservoir,1306,69396.19206,39.8283,-76.3367,NA,57470300.16
reservoir,1307,515.40801,40.623,-82.325,NA,108176196
reservoir,1308,1450.3944,40.4,-111.533,NA,198676623.6
reservoir,1309,NA,41.3383,-96.0533,NA,91968268.8
reservoir,1310,77699.7,41.2125,-101.668,NA,2402819040
reservoir,1311,NA,41.3028,-98.8792,NA,114343596
reservoir,1312,124.31952,40.4683,-81.1951,NA,46132152
reservoir,1313,238.27908,40.1817,-78.9434,NA,65004396
reservoir,1314,33.66987,38.9033,-120.603,NA,28370040
reservoir,1315,1.035996,40.7,-83.38,NA,9497796
reservoir,1316,751.0971,40.2366,-79.4517,NA,157337774.9
reservoir,1317,20.460921,39.9383,-77.455,NA,9238765.2
reservoir,1318,1.294995,40.7383,-84.0434,NA,10125637.32
reservoir,1319,13830.5466,40.265,-79.8984,NA,20105724
reservoir,1320,NA,41.1916,-91.06,NA,61674000
reservoir,1321,137.26947,38.4817,-122.372,NA,54612327
reservoir,1322,1857.02283,40.8466,-85.47,NA,209533714.6
reservoir,1323,NA,40.7366,-84.2334,NA,18593477.52
reservoir,1324,199.947228,40.565,-109.401,NA,40704840
reservoir,1325,217.55916,38.8666,-120.438,NA,430484520
reservoir,1326,NA,40.7916,-106.947,NA,45515412
reservoir,1327,60.087768,39.81,-76.8817,NA,65497788
reservoir,1328,1494.42423,38.5133,-122.103,NA,2346078960
reservoir,1329,32.115876,41.08,-89.285,NA,11624315.52
reservoir,1330,4825.15137,38.7083,-121.157,NA,1381497600
reservoir,1331,10.35996,40.78,-106.888,NA,9923346.6
reservoir,1332,40.662843,38.9211,-120.062,NA,8387664
reservoir,1333,NA,41.1267,-101.137,NA,223876620
reservoir,1334,98.41962,40.0317,-78.62,NA,31145370
reservoir,1335,362.5986,40.3333,-111.052,NA,21228190.8
reservoir,1336,1432.26447,40.8083,-85.68,NA,709251000
reservoir,1337,70183.54902,39.6616,-76.1734,NA,456387600
reservoir,1338,NA,38.7733,-120.7,NA,25409688
reservoir,1339,NA,40.88,-105.335,NA,11486165.76
reservoir,1340,NA,40.5,-109.533,NA,49770918
reservoir,1341,183.88929,40.3583,-81.2267,NA,75982368
reservoir,1342,NA,40.4233,-110.12,NA,9497796
reservoir,1343,69.92973,38.8216,-120.36,NA,70481047.2
reservoir,1344,NA,40.7733,-106.457,NA,19893565.44
reservoir,1345,12.94995,38.86,-120.135,NA,8819382
reservoir,1346,486.91812,38.6366,-121.223,NA,11792068.8
reservoir,1347,NA,40.0283,-78.8717,NA,32124753.12
reservoir,1348,14.762943,39.7533,-76.9867,NA,9738324.6
reservoir,1349,101.00961,40.3033,-110.848,NA,8196474.6
reservoir,1350,NA,40.1466,-79.8984,NA,30960348
reservoir,1351,NA,40.835,-105.148,NA,12902200.8
reservoir,1352,48.0443145,40.4216,-82.3434,NA,25533036
reservoir,1353,564.61782,39.4016,-75.055,NA,31823784
reservoir,1354,NA,41.055,-100.783,NA,25903080
reservoir,1355,41.43984,38.7133,-120.56,NA,54889860
reservoir,1356,7251.972,39.045,-118.86,NA,17268720
reservoir,1357,181.2993,40.27,-81.2767,NA,66607920
reservoir,1359,4428.8829,40.78,-86.76,NA,20229072
reservoir,1360,44.02983,38.3583,-122.123,NA,21128278.92
reservoir,1361,2090.12193,40.7083,-85.9584,NA,826045520.8
reservoir,1362,NA,40.7766,-105.122,NA,8852685.96
reservoir,1363,207.1992,39.62,-76.7084,NA,111136548
reservoir,1364,NA,40.2933,-110.23,NA,18008808
reservoir,1365,45.065826,40.9466,-90.125,NA,24052860
reservoir,1366,63972.753,40.15,-80.7034,NA,110149764
reservoir,1367,166.277358,40.5633,-107.377,NA,22819380
reservoir,1368,34638.52626,41.0166,-92.4134,NA,8213743.32
reservoir,1369,NA,41.0533,-94.2517,NA,33550656
reservoir,1370,NA,41.0583,-94.7417,NA,31219378.8
reservoir,1371,217.55916,40.19,-81.2134,NA,82273116
reservoir,1372,NA,38.15,-122.782,NA,18255504
reservoir,1373,NA,40.29,-109.868,NA,14530394.4
reservoir,1374,295.25886,40.535,-84.5734,NA,252246660
reservoir,1375,NA,40.4667,-83.875,NA,86220252
reservoir,1376,551.66787,40.14,-111.103,NA,1390378656
reservoir,1377,NA,40.7066,-105.237,NA,9744492
reservoir,1378,NA,40.9616,-100.405,NA,14185020
reservoir,1379,NA,40.7217,-104.958,NA,19982376
reservoir,1380,33.66987,38.7066,-120.048,NA,31707836.88
reservoir,1381,NA,40.7033,-105.087,NA,14431716
reservoir,1382,NA,40.0017,-79.9417,NA,38114532
reservoir,1383,986.78619,40.36,-83.0701,NA,162819360
reservoir,1384,2740.20942,40.1905,-110.441,1741.0176,233127720
reservoir,1385,36.25986,38.6683,-120.122,NA,20261142.48
reservoir,1386,21.755916,40.6883,-105.037,NA,10669602
reservoir,1387,NA,40.7016,-104.628,NA,18488631.72
reservoir,1388,NA,40.6566,-86.7517,NA,50005279.2
reservoir,1389,NA,40.785,-103.267,NA,148017600
reservoir,1390,NA,40.6033,-105.845,NA,14061672
reservoir,1391,NA,40.1866,-110.168,NA,7154184
reservoir,1392,NA,40.8833,-91.0267,NA,111013200
reservoir,1393,93.23964,38.0766,-122.753,NA,46872240
reservoir,1394,3.884985,40.655,-105.045,NA,15284050.68
reservoir,1395,432.52833,40.97,-96.8534,NA,150829934.4
reservoir,1396,116.54955,39.7766,-78.6634,NA,11076650.4
reservoir,1397,0.776997,40.6466,-105.085,NA,37004400
reservoir,1398,18.12993,40.5533,-106.292,NA,11817971.88
reservoir,1399,NA,40.6516,-104.972,NA,34784136
reservoir,1400,2185.95156,40.1566,-81.8467,NA,241762080
reservoir,1401,17.870931,40.56,-105.87,NA,11350482.96
reservoir,1402,NA,40.6183,-105.075,NA,13198236
reservoir,1403,784.76697,39.43,-76.5434,NA,113356812
reservoir,1404,7.76997,38.6283,-119.94,NA,11156826.6
reservoir,1405,411.80841,40.105,-81.5567,NA,87083688
reservoir,1406,NA,40.6,-105.168,NA,204264288
reservoir,1407,NA,40.1833,-109.68,NA,19550658
reservoir,1408,NA,40.9233,-95.87,NA,15739204.8
reservoir,1409,NA,40.6133,-104.87,NA,11471364
reservoir,1410,72.51972,38.5583,-120.215,NA,10667135.04
reservoir,1411,15.53994,38.6,-119.975,NA,8202642
reservoir,1412,82.87968,38.5383,-120.255,NA,67872237
reservoir,1413,NA,39.7016,-78.6617,NA,12369337.44
reservoir,1414,1124.05566,39.7983,-79.3684,NA,394713600
reservoir,1415,56.97978,37.9966,-122.703,NA,47734442.52
reservoir,1416,NA,40.8366,-92.7167,NA,15591187.2
reservoir,1417,NA,40.5017,-105.773,NA,17515416
reservoir,1418,NA,39.8767,-111.87,NA,33316294.8
reservoir,1419,NA,40.8633,-94.3134,NA,13654623.6
reservoir,1420,1421.90451,40.8283,-92.8767,NA,680880960
reservoir,1421,414.3984,38.4983,-120.215,NA,189215832
reservoir,1422,NA,40.7983,-100.058,NA,6784140
reservoir,1423,315.97878,40.1767,-82.9567,NA,166273104
reservoir,1424,NA,40.84,-96.8651,NA,47587658.4
reservoir,1425,NA,40.5316,-104.87,NA,26026428
reservoir,1426,NA,40.4416,-106.047,NA,14741319.48
reservoir,1427,NA,40.6483,-89.055,NA,29874885.6
reservoir,1428,424.75836,39.3767,-76.8917,NA,218325960
reservoir,1429,NA,39.3877,-76.9762,NA,10906430.16
reservoir,1430,NA,40.655,-102.598,NA,44489156.64
reservoir,1431,1010.0961,40.365,-106.8,NA,19571627.16
reservoir,1432,27.194895,37.94,-122.637,NA,13013214
reservoir,1433,157.98939,40.6616,-89.65,NA,21963344.88
reservoir,1434,11414.08593,39.785,-79.9184,NA,6784140
reservoir,1435,NA,39.495,-77.8273,NA,137656368
reservoir,1436,NA,40.4133,-106.035,NA,73985363.88
reservoir,1437,NA,40.4916,-104.993,NA,20525107.2
reservoir,1438,2556.32013,40.1533,-83.1267,NA,50366688.84
reservoir,1439,NA,38.3033,-120.888,NA,34044048
reservoir,1440,NA,40.405,-106.087,NA,18581142.72
reservoir,1441,36000.861,40.6333,-89.625,NA,277533000
reservoir,1442,492.0981,40.1,-82.8817,NA,128078395.8
reservoir,1443,313.38879,39.9267,-81.4451,NA,109162980
reservoir,1444,NA,40.7483,-93.7867,NA,40273122
reservoir,1446,1937.31252,39.9916,-82.08,NA,337973520
reservoir,1447,1600.61382,38.225,-121.02,NA,796828080
reservoir,1448,NA,39.7283,-79.9117,NA,14185020
reservoir,1449,3654.47589,39.72,-79.855,NA,89180604
reservoir,1450,1497.01422,38.2566,-120.85,NA,293136522
