"month","flows","dataset"
22012,4.570564387705674e9,"paleo"
22013,4.179306055734689e9,"paleo"
22014,3.5474676920860186e9,"paleo"
22015,2.4427863823920856e9,"paleo"
22016,1.7207287433957376e9,"paleo"
22017,1.5547718015360236e9,"paleo"
22018,1.9538425029325466e9,"paleo"
22019,2.1772569265376697e9,"paleo"
22020,2.432992154990567e9,"paleo"
22021,2.614676617203082e9,"paleo"
22022,3.1003853919188156e9,"paleo"
22023,3.90347394963106e9,"paleo"
22024,4.3659843323356495e9,"paleo"
22025,4.313810186371898e9,"paleo"
22026,3.5987670675413103e9,"paleo"
22027,2.5423418324095254e9,"paleo"
22028,1.851700266057694e9,"paleo"
22029,1.7252013397140336e9,"paleo"
22030,1.5540208345307453e9,"paleo"
22031,1.841422386551659e9,"paleo"
22032,1.9563511966578279e9,"paleo"
22033,2.1213484407969215e9,"paleo"
22034,2.6013461964724493e9,"paleo"
22035,3.7081876732803e9,"paleo"
22036,4.151174751369919e9,"paleo"
22037,4.0603778155326037e9,"paleo"
22038,3.5593967795952616e9,"paleo"
22039,2.503345539534778e9,"paleo"
22040,1.7732424707172704e9,"paleo"
22041,1.6006585438519206e9,"paleo"
22042,1.5143453186960459e9,"paleo"
22043,1.727593177790307e9,"paleo"
22044,1.9449046914758415e9,"paleo"
22045,2.334904496568361e9,"paleo"
22046,2.697289894823728e9,"paleo"
22047,3.4779349947595625e9,"paleo"
22048,4.2219440959182134e9,"paleo"
22049,4.0769150411184177e9,"paleo"
22050,3.2154613779691534e9,"paleo"
22051,2.281398921698755e9,"paleo"
22052,1.695200321421407e9,"paleo"
22053,1.611573655913844e9,"paleo"
22054,1.5054307504260783e9,"paleo"
22055,1.9162938844154289e9,"paleo"
22056,1.8974151411301384e9,"paleo"
22057,2.098919279368321e9,"paleo"
22058,2.4599041613756976e9,"paleo"
22059,3.3162289824906545e9,"paleo"
22060,3.6458761876594315e9,"paleo"
22061,3.6881588549003663e9,"paleo"
22062,3.104704635954743e9,"paleo"
22063,2.1936597855654917e9,"paleo"
22064,1.5765012602212968e9,"paleo"
22065,1.4387227201865516e9,"paleo"
22066,1.9655129915281348e9,"paleo"
22067,2.0215465772687998e9,"paleo"
22068,2.38839248758812e9,"paleo"
22069,2.5635197885982494e9,"paleo"
22070,3.0831215146499977e9,"paleo"
22071,3.8403205304128036e9,"paleo"
22072,4.055764155682491e9,"paleo"
22073,3.9097475855519385e9,"paleo"
22074,3.3182981106271133e9,"paleo"
22075,2.3597088784704895e9,"paleo"
22076,1.703457566122505e9,"paleo"
22077,1.6811721334313555e9,"paleo"
22078,1.457018043297366e9,"paleo"
22079,1.8155184506893847e9,"paleo"
22080,1.8536877203997035e9,"paleo"
22081,2.0813333545888e9,"paleo"
22082,2.742981626266099e9,"paleo"
22083,3.38800536782682e9,"paleo"
22084,3.966689807509329e9,"paleo"
22085,4.1822135104900107e9,"paleo"
22086,3.131468393411318e9,"paleo"
22087,2.3140637304510555e9,"paleo"
22088,1.7375276643437312e9,"paleo"
22089,1.698041075272558e9,"paleo"
22090,1.4819946109825056e9,"paleo"
22091,1.689997594404448e9,"paleo"
22092,1.961160963527722e9,"paleo"
22093,2.241152724880878e9,"paleo"
22094,2.846476521783718e9,"paleo"
22095,3.794643800580515e9,"paleo"
22096,4.325018754499474e9,"paleo"
22097,4.0790584461705403e9,"paleo"
22098,3.437370488948825e9,"paleo"
22099,2.406891511699849e9,"paleo"
22100,1.745035921201699e9,"paleo"
22101,1.5600827038875568e9,"paleo"
22102,1.8009876594307537e9,"paleo"
22103,1.9204940585820975e9,"paleo"
22104,2.3295763743939633e9,"paleo"
22105,2.5799558298995314e9,"paleo"
22106,2.8356739075317907e9,"paleo"
22107,3.6978605302312403e9,"paleo"
22108,4.083001534233815e9,"paleo"
22109,4.0793972829754252e9,"paleo"
22110,3.4401747209849634e9,"paleo"
22111,2.4390189437467074e9,"paleo"
22112,1.7230883104207487e9,"paleo"
22113,1.6114592004483993e9,"paleo"
22114,1.80437033546166e9,"paleo"
22115,1.9357121214839234e9,"paleo"
22116,2.109679539051988e9,"paleo"
22117,2.324942455005068e9,"paleo"
22118,2.901332795984582e9,"paleo"
22119,3.634245059099304e9,"paleo"
22120,4.07371943516018e9,"paleo"
22121,3.925895219191339e9,"paleo"
22122,3.293382651651989e9,"paleo"
22123,2.5733568879459124e9,"paleo"
22124,1.7472244106678176e9,"paleo"
22125,1.6727826935503535e9,"paleo"
22126,1.7195505533371937e9,"paleo"
22127,2.030777018529517e9,"paleo"
22128,2.247055974864053e9,"paleo"
22129,2.3037999703284016e9,"paleo"
22130,2.8071186543418074e9,"paleo"
22131,3.668091470433116e9,"paleo"
22132,4.251200588846617e9,"paleo"
22133,4.195056613628763e9,"paleo"
22134,3.349759950702726e9,"paleo"
22135,2.406110263919775e9,"paleo"
22136,1.8864139925891595e9,"paleo"
22137,1.7866748126606784e9,"paleo"
22138,1.788951938752244e9,"paleo"
22139,2.0102847605311203e9,"paleo"
22140,2.343542760480535e9,"paleo"
22141,2.6177547163901176e9,"paleo"
22142,2.9893590841345263e9,"paleo"
22143,3.8589892086424665e9,"paleo"
22144,4.243805517440362e9,"paleo"
22145,3.8540772701464934e9,"paleo"
22146,3.1872349521804967e9,"paleo"
22147,2.34974413537666e9,"paleo"
22148,1.758350439861587e9,"paleo"
22149,1.778148940431434e9,"paleo"
22150,1.589903006778458e9,"paleo"
22151,1.673357435784098e9,"paleo"
22152,1.9185428868746405e9,"paleo"
22153,2.2823061319777946e9,"paleo"
22154,2.990936188673835e9,"paleo"
22155,3.747308447145935e9,"paleo"
22156,4.352419986125821e9,"paleo"
22157,4.074953909811675e9,"paleo"
22158,3.2503871817870893e9,"paleo"
22159,2.29623155217456e9,"paleo"
22160,1.6880914294276292e9,"paleo"
22161,1.686056282467741e9,"paleo"
22162,1.5384852398574011e9,"paleo"
22163,1.8771755669607701e9,"paleo"
22164,2.0934368912581882e9,"paleo"
22165,2.301650873739064e9,"paleo"
22166,2.7976396854273615e9,"paleo"
22167,3.8146780419030423e9,"paleo"
22168,4.396995370995302e9,"paleo"
22169,3.844302388230302e9,"paleo"
22170,3.22155030121114e9,"paleo"
22171,2.2333849919746137e9,"paleo"
22172,1.60425124034491e9,"paleo"
22173,1.5589226708451877e9,"paleo"
22174,1.708354575477069e9,"paleo"
22175,2.0599504655488536e9,"paleo"
22176,2.215780315642744e9,"paleo"
22177,2.5359356502511263e9,"paleo"
22178,2.8566788429048796e9,"paleo"
22179,3.7616325088801117e9,"paleo"
22180,4.2499060300213985e9,"paleo"
22181,3.9321839089961367e9,"paleo"
22182,3.564369102579883e9,"paleo"
22183,2.7326486458540287e9,"paleo"
22184,1.88393627394946e9,"paleo"
22185,1.877429675669089e9,"paleo"
22186,1.688092274752994e9,"paleo"
22187,1.885775272374518e9,"paleo"
22188,2.299679230636761e9,"paleo"
22189,2.346905752562455e9,"paleo"
22190,2.7454122186518984e9,"paleo"
22191,3.7377201512035136e9,"paleo"
22192,4.289263827855094e9,"paleo"
22193,4.0823818259777393e9,"paleo"
22194,3.409764695931328e9,"paleo"
22195,2.6495757369390154e9,"paleo"
22196,1.7833723891371396e9,"paleo"
22197,1.7475527955046372e9,"paleo"
22198,1.6332863734105337e9,"paleo"
22199,1.6851734136237245e9,"paleo"
22200,1.9809909116592364e9,"paleo"
22201,2.309693460487812e9,"paleo"
22202,2.7101339301119566e9,"paleo"
22203,3.6287365198499393e9,"paleo"
22204,4.367080924182244e9,"paleo"
22205,3.957382493574958e9,"paleo"
22206,3.0419242264606543e9,"paleo"
22207,2.215204641517296e9,"paleo"
22208,1.6646332934540367e9,"paleo"
22209,1.638606404642758e9,"paleo"
22210,1.5231141719612188e9,"paleo"
22211,1.6918644142603076e9,"paleo"
22212,1.9904217343849044e9,"paleo"
22213,2.3373385452893825e9,"paleo"
22214,3.028608795396184e9,"paleo"
22215,3.715279749062416e9,"paleo"
22216,4.2270815514709144e9,"paleo"
22217,4.228668661480707e9,"paleo"
22218,3.3236214936603346e9,"paleo"
22219,2.3904372529225903e9,"paleo"
22220,1.700973224978763e9,"paleo"
22221,1.64629186372435e9,"paleo"
22222,1.6681346943708944e9,"paleo"
22223,1.9274027741610103e9,"paleo"
22224,2.1806063887651534e9,"paleo"
22225,2.381638763164896e9,"paleo"
22226,2.8130444496833477e9,"paleo"
22227,3.8641902311248827e9,"paleo"
22228,4.304979462851002e9,"paleo"
22229,4.288178789272464e9,"paleo"
22230,3.2316979129079475e9,"paleo"
22231,2.419041968695526e9,"paleo"
22232,1.7264661921250384e9,"paleo"
22233,1.702424724108526e9,"paleo"
22234,1.7683892260572605e9,"paleo"
22235,1.8166778781532826e9,"paleo"
22236,2.03349088866373e9,"paleo"
22237,2.20388332610664e9,"paleo"
22238,2.829664811075263e9,"paleo"
22239,3.803288509648719e9,"paleo"
22240,4.1563526337038927e9,"paleo"
22241,4.0891225699567113e9,"paleo"
22242,3.4627368868197966e9,"paleo"
22243,2.4953730385157595e9,"paleo"
22244,1.7362712689535723e9,"paleo"
22245,1.611615045002354e9,"paleo"
22246,1.354793200048356e9,"paleo"
22247,1.644817850236452e9,"paleo"
22248,1.6998987723543239e9,"paleo"
22249,1.9041235728737557e9,"paleo"
22250,2.478340430475273e9,"paleo"
22251,3.3228480505325537e9,"paleo"
22252,3.999435168108953e9,"paleo"
22253,3.794474708859706e9,"paleo"
22254,3.050520812085129e9,"paleo"
22255,2.1573338281468477e9,"paleo"
22256,1.5823293746600528e9,"paleo"
22257,1.5189699671163902e9,"paleo"
22258,1.4711584365055487e9,"paleo"
22259,1.8854696893556352e9,"paleo"
22260,1.9460843565693302e9,"paleo"
22261,2.0008016549459696e9,"paleo"
22262,2.495659782130023e9,"paleo"
22263,3.5553284872749205e9,"paleo"
22264,3.972647611783655e9,"paleo"
22265,4.0189089932697334e9,"paleo"
22266,3.414115254129615e9,"paleo"
22267,2.3634804198501806e9,"paleo"
22268,1.7606754858171368e9,"paleo"
22269,1.6399820862122507e9,"paleo"
22270,1.36377047297897e9,"paleo"
22271,1.7107574573300111e9,"paleo"
22272,2.133682248129253e9,"paleo"
22273,2.364801468101817e9,"paleo"
22274,2.794792305904143e9,"paleo"
22275,3.5348405584329443e9,"paleo"
22276,4.0541938071683984e9,"paleo"
22277,3.9710732693453317e9,"paleo"
22278,3.2100338914387903e9,"paleo"
22279,2.2000604909034457e9,"paleo"
22280,1.6710564198573165e9,"paleo"
22281,1.578830583826699e9,"paleo"
22282,1.6199906325825553e9,"paleo"
22283,1.730273357298996e9,"paleo"
22284,1.9774841214074354e9,"paleo"
22285,2.3474715869489727e9,"paleo"
22286,2.76866799731684e9,"paleo"
22287,3.629459285533084e9,"paleo"
22288,4.112777743148218e9,"paleo"
22289,4.0945222489126234e9,"paleo"
22290,3.302727144423917e9,"paleo"
22291,2.353005361054802e9,"paleo"
22292,1.7541444741604948e9,"paleo"
22293,1.717183479184792e9,"paleo"
22294,1.5843204960252292e9,"paleo"
22295,1.585423682543565e9,"paleo"
22296,1.9760742307705584e9,"paleo"
22297,2.1239952621363773e9,"paleo"
22298,2.5588840323919873e9,"paleo"
22299,3.6682337812470946e9,"paleo"
22300,4.1572691256237726e9,"paleo"
22301,3.85335743427413e9,"paleo"
22302,3.31416986913416e9,"paleo"
22303,2.358767551489915e9,"paleo"
22304,1.7520638526083775e9,"paleo"
22305,1.542435184318139e9,"paleo"
22306,1.4856907662569604e9,"paleo"
22307,1.63232137929601e9,"paleo"
22308,1.8995391548293262e9,"paleo"
22309,2.1319926559389942e9,"paleo"
22310,2.772118000697591e9,"paleo"
22311,3.3828575064114223e9,"paleo"
22312,4.2614723364050694e9,"paleo"
22313,3.9321080228563366e9,"paleo"
22314,3.174697083686743e9,"paleo"
22315,2.20428223483527e9,"paleo"
22316,1.6396063260278747e9,"paleo"
22317,1.6361556837738185e9,"paleo"
22318,1.5604347845195076e9,"paleo"
22319,1.7621877493453686e9,"paleo"
22320,2.1229870390235293e9,"paleo"
22321,2.2644129102419e9,"paleo"
22322,2.6443991503126793e9,"paleo"
22323,3.505284294811778e9,"paleo"
22324,4.287750879431859e9,"paleo"
22325,3.867503630495825e9,"paleo"
22326,3.25061965358399e9,"paleo"
22327,2.4644619873151016e9,"paleo"
22328,1.6619688196812792e9,"paleo"
22329,1.63000240023497e9,"paleo"
22330,1.5700385490484962e9,"paleo"
22331,1.769841235874351e9,"paleo"
22332,2.0528920127421494e9,"paleo"
22333,2.524873952278515e9,"paleo"
22334,3.1658531417800074e9,"paleo"
22335,3.8554413388218966e9,"paleo"
22336,4.307620805711302e9,"paleo"
22337,4.1364582418541584e9,"paleo"
22338,3.3780677990044956e9,"paleo"
22339,2.3909399998379087e9,"paleo"
22340,1.7799654169881968e9,"paleo"
22341,1.7242317238634422e9,"paleo"
22342,1.5964960667783399e9,"paleo"
22343,1.651883488933664e9,"paleo"
22344,1.8880019225498e9,"paleo"
22345,2.345204340561755e9,"paleo"
22346,2.891088605330433e9,"paleo"
22347,3.999983836084805e9,"paleo"
22348,4.2489846046744003e9,"paleo"
22349,3.889129465815215e9,"paleo"
22350,3.1057053859762816e9,"paleo"
22351,2.116687738559915e9,"paleo"
22352,1.5913249366655853e9,"paleo"
22353,1.6245056490845861e9,"paleo"
22354,1.4787596674063277e9,"paleo"
22355,1.687569754244565e9,"paleo"
22356,2.1161339695131156e9,"paleo"
22357,2.3124114071384954e9,"paleo"
22358,2.7504835377935295e9,"paleo"
22359,3.5100780176698036e9,"paleo"
22360,3.7247891320989223e9,"paleo"
22361,3.818719610471618e9,"paleo"
22362,3.204586960121699e9,"paleo"
22363,2.1683541722485676e9,"paleo"
22364,1.6204443972858827e9,"paleo"
22365,1.4506864357812097e9,"paleo"
22366,1.6970955838217819e9,"paleo"
22367,1.9927887608302343e9,"paleo"
22368,2.371650595193573e9,"paleo"
22369,2.379811900336444e9,"paleo"
22370,2.9355041749047055e9,"paleo"
22371,3.7159948424431486e9,"paleo"
22372,4.2106000521300087e9,"paleo"
22373,3.989657345967407e9,"paleo"
22374,3.1257878941552296e9,"paleo"
22375,2.20800474961757e9,"paleo"
22376,1.7200880132937293e9,"paleo"
22377,1.6771450714285674e9,"paleo"
22378,1.7410433392052238e9,"paleo"
22379,2.070542345478384e9,"paleo"
22380,2.2799335090302663e9,"paleo"
22381,2.7060445085396857e9,"paleo"
22382,3.397933771385747e9,"paleo"
22383,4.2295419142204037e9,"paleo"
22384,4.713874769975189e9,"paleo"
22385,4.335180171534241e9,"paleo"
22386,3.6211737099305973e9,"paleo"
22387,2.4889080559474487e9,"paleo"
22388,1.8246500995601635e9,"paleo"
22389,1.7971982095813713e9,"paleo"
22390,1.9342985418224354e9,"paleo"
22391,1.9301740396665099e9,"paleo"
22392,2.2314905656739893e9,"paleo"
22393,2.251190537396014e9,"paleo"
22394,2.7582019459368486e9,"paleo"
22395,3.8196308703736305e9,"paleo"
22396,4.330761164935413e9,"paleo"
22397,4.270796283693883e9,"paleo"
22398,3.630139062245949e9,"paleo"
22399,2.5551777960186768e9,"paleo"
22400,1.9169306592792206e9,"paleo"
22401,1.6523400268285408e9,"paleo"
22402,1.6053731389738522e9,"paleo"
22403,1.7887824400867052e9,"paleo"
22404,2.0655872370126762e9,"paleo"
22405,2.380923146217934e9,"paleo"
22406,2.799996919064208e9,"paleo"
22407,3.601811614617114e9,"paleo"
22408,4.219472603977648e9,"paleo"
22409,4.259564026769824e9,"paleo"
22410,3.2579430971181865e9,"paleo"
22411,2.4110663857942667e9,"paleo"
22412,1.8568206815449662e9,"paleo"
22413,1.7330039187305343e9,"paleo"
22414,1.860110202885531e9,"paleo"
22415,2.079828742499174e9,"paleo"
22416,2.233923934009875e9,"paleo"
22417,2.508074385809703e9,"paleo"
22418,3.1958237584106464e9,"paleo"
22419,3.9905305138698473e9,"paleo"
22420,4.294249652449877e9,"paleo"
22421,4.076675995207671e9,"paleo"
22422,3.4330370117029715e9,"paleo"
22423,2.429500406348955e9,"paleo"
22424,1.8734386091149216e9,"paleo"
22425,1.7477652708381639e9,"paleo"
22426,1.6457820347970223e9,"paleo"
22427,1.8171734204776092e9,"paleo"
22428,2.116515096699038e9,"paleo"
22429,2.395231920176903e9,"paleo"
22430,2.847336517090852e9,"paleo"
22431,3.5614105123397207e9,"paleo"
22432,4.1142554502377973e9,"paleo"
22433,3.976056777661484e9,"paleo"
22434,3.23924906687687e9,"paleo"
22435,2.4278820312870636e9,"paleo"
22436,1.735863203365567e9,"paleo"
22437,1.6179162505444875e9,"paleo"
22438,1.5140073747759535e9,"paleo"
22439,1.7444618273002949e9,"paleo"
22440,2.161397016782829e9,"paleo"
22441,2.279645453970665e9,"paleo"
22442,2.880462933978881e9,"paleo"
22443,3.762120998063692e9,"paleo"
22444,4.2175260904097567e9,"paleo"
22445,3.8176679939338923e9,"paleo"
22446,3.1310245621636496e9,"paleo"
22447,2.241094889311579e9,"paleo"
22448,1.6969815618948245e9,"paleo"
22449,1.6595001462612886e9,"paleo"
22450,1.5882048512517505e9,"paleo"
22451,1.8054064464777312e9,"paleo"
22452,2.042252485972879e9,"paleo"
22453,2.2317042308901315e9,"paleo"
22454,2.6085750427878847e9,"paleo"
22455,3.3927772328467975e9,"paleo"
22456,4.0065270650861745e9,"paleo"
22457,4.0421757594454455e9,"paleo"
22458,3.205091386027611e9,"paleo"
22459,2.301322063246936e9,"paleo"
22460,1.6606059336866684e9,"paleo"
22461,1.6162901917017426e9,"paleo"
22462,1.5487574981772778e9,"paleo"
22463,1.883845401232485e9,"paleo"
22464,2.209558466131649e9,"paleo"
22465,2.3110321845538235e9,"paleo"
22466,2.951806682290581e9,"paleo"
22467,3.98696838714614e9,"paleo"
22468,4.2714581322610197e9,"paleo"
22469,4.0087857091691313e9,"paleo"
22470,3.2329762632910795e9,"paleo"
22471,2.3482562171770964e9,"paleo"
22472,1.7952991946812217e9,"paleo"
22473,1.6738731352367868e9,"paleo"
22474,1.4618097458171825e9,"paleo"
22475,1.6900383192834682e9,"paleo"
22476,1.8540346600297275e9,"paleo"
22477,2.036753442960045e9,"paleo"
22478,2.644965471715277e9,"paleo"
22479,3.2936278535816393e9,"paleo"
22480,3.9616867222100625e9,"paleo"
22481,3.722187299906268e9,"paleo"
22482,3.0155837196902347e9,"paleo"
22483,2.224541685040394e9,"paleo"
22484,1.6252409226822553e9,"paleo"
22485,1.580088385158423e9,"paleo"
22486,1.563766117361564e9,"paleo"
22487,1.781756422317923e9,"paleo"
22488,2.1143273134618866e9,"paleo"
22489,2.3321198934743314e9,"paleo"
22490,2.9863585635327663e9,"paleo"
22491,3.964908458957632e9,"paleo"
22492,4.2007259144353375e9,"paleo"
22493,3.763420179922003e9,"paleo"
22494,3.285489107057761e9,"paleo"
22495,2.269810008568864e9,"paleo"
22496,1.671119939293612e9,"paleo"
22497,1.5839846886347895e9,"paleo"
22498,1.8932355931454482e9,"paleo"
22499,2.101465466282995e9,"paleo"
22500,2.335121207918151e9,"paleo"
22501,2.562984734835684e9,"paleo"
22502,3.3578269161405487e9,"paleo"
22503,3.968940815579238e9,"paleo"
22504,4.496963887796505e9,"paleo"
22505,4.398909921614029e9,"paleo"
22506,3.792731554706463e9,"paleo"
22507,2.602664950137099e9,"paleo"
22508,1.813560516614117e9,"paleo"
22509,1.7691751511942387e9,"paleo"
22510,1.8102695098375545e9,"paleo"
22511,1.9431325540030985e9,"paleo"
22512,2.135188443480043e9,"paleo"
22513,2.294845984815455e9,"paleo"
22514,3.0899052000813813e9,"paleo"
22515,3.917830609679284e9,"paleo"
22516,4.331444401128328e9,"paleo"
22517,4.1347182382154756e9,"paleo"
22518,3.3875914702164493e9,"paleo"
22519,2.685121101597205e9,"paleo"
22520,1.8885948484440732e9,"paleo"
22521,1.7298031572159743e9,"paleo"
22522,1.8989636164500213e9,"paleo"
22523,2.1023461725272677e9,"paleo"
22524,2.346694329766285e9,"paleo"
22525,2.7528808054996758e9,"paleo"
22526,3.1807507594737196e9,"paleo"
22527,4.0262334711362586e9,"paleo"
22528,4.361731539119366e9,"paleo"
22529,4.336430212224607e9,"paleo"
22530,3.4641883685954537e9,"paleo"
22531,2.3895926995598984e9,"paleo"
22532,1.7717589306021793e9,"paleo"
22533,1.7406635127988732e9,"paleo"
22534,1.5229323154686084e9,"paleo"
22535,1.8601392523097196e9,"paleo"
22536,1.9712419182495468e9,"paleo"
22537,2.2256591403096304e9,"paleo"
22538,2.535390813263713e9,"paleo"
22539,3.405598844269148e9,"paleo"
22540,3.9696894339131284e9,"paleo"
22541,3.980570042352605e9,"paleo"
22542,3.174802372867639e9,"paleo"
22543,2.329452274362664e9,"paleo"
22544,1.6535281828205655e9,"paleo"
22545,1.5939962380712252e9,"paleo"
22546,1.6740537131818988e9,"paleo"
22547,1.9150231343566723e9,"paleo"
22548,2.1948706953061614e9,"paleo"
22549,2.3228050009637733e9,"paleo"
22550,2.8436538342010155e9,"paleo"
22551,3.564280681931589e9,"paleo"
22552,4.0370727574179864e9,"paleo"
22553,4.0691910561177464e9,"paleo"
22554,3.3388455658915644e9,"paleo"
22555,2.398380402161477e9,"paleo"
22556,1.6922098578986263e9,"paleo"
22557,1.6546706716776118e9,"paleo"
22558,1.5826876293081393e9,"paleo"
22559,1.9193919694585466e9,"paleo"
22560,2.3410679833285837e9,"paleo"
22561,2.4699261430209117e9,"paleo"
22562,2.8260066792536592e9,"paleo"
22563,3.770526638930565e9,"paleo"
22564,4.331004391815159e9,"paleo"
22565,4.0286306227757654e9,"paleo"
22566,3.450826409524471e9,"paleo"
22567,2.524620786381382e9,"paleo"
22568,1.75645327241519e9,"paleo"
22569,1.7551934200585241e9,"paleo"
22570,1.8502684982898383e9,"paleo"
22571,2.0628628327832298e9,"paleo"
22572,2.3231363933776913e9,"paleo"
22573,2.7517237682930064e9,"paleo"
22574,3.470248214544514e9,"paleo"
22575,4.2580790157445135e9,"paleo"
22576,4.651709685496487e9,"paleo"
22577,4.302908478899958e9,"paleo"
22578,3.5258321570854273e9,"paleo"
22579,2.386276385588396e9,"paleo"
22580,1.8923413093453898e9,"paleo"
22581,1.700184447572802e9,"paleo"
22582,1.8579850776943855e9,"paleo"
22583,2.052567351692086e9,"paleo"
22584,2.44579789292075e9,"paleo"
22585,2.6619611021543818e9,"paleo"
22586,3.1658915697296286e9,"paleo"
22587,4.1617630214144135e9,"paleo"
22588,4.524331583037054e9,"paleo"
22589,4.1115889924574823e9,"paleo"
22590,3.453744896935862e9,"paleo"
22591,2.4098380242029104e9,"paleo"
22592,1.7265495162850838e9,"paleo"
22593,1.6259118940585084e9,"paleo"
22594,1.8586327731866558e9,"paleo"
22595,1.9804831509735935e9,"paleo"
22596,2.3474333582916403e9,"paleo"
22597,2.5749164037801514e9,"paleo"
22598,3.4375358501286254e9,"paleo"
22599,4.22849533064087e9,"paleo"
22600,4.615831176526722e9,"paleo"
22601,4.1981454414072084e9,"paleo"
22602,3.538460225011751e9,"paleo"
22603,2.6384952021906576e9,"paleo"
22604,1.9107290199506788e9,"paleo"
22605,1.823682764304347e9,"paleo"
22606,1.9773762825973442e9,"paleo"
22607,2.1263944200397234e9,"paleo"
22608,2.3088981750135317e9,"paleo"
22609,2.2178291856674356e9,"paleo"
22610,2.849997992052649e9,"paleo"
22611,4.071546501239877e9,"paleo"
22612,4.427106956669102e9,"paleo"
22613,4.276755315190269e9,"paleo"
22614,3.354387268070772e9,"paleo"
22615,2.4064474457348833e9,"paleo"
22616,1.8722341762281318e9,"paleo"
22617,1.7156630621687362e9,"paleo"
22618,1.4688982947275124e9,"paleo"
22619,1.6916204366718543e9,"paleo"
22620,2.0049094329524405e9,"paleo"
22621,2.343597599795705e9,"paleo"
22622,2.9191695395755596e9,"paleo"
22623,3.6187285016092415e9,"paleo"
22624,4.223445101330862e9,"paleo"
22625,4.021197638365894e9,"paleo"
22626,3.18760433523536e9,"paleo"
22627,2.3294845463188334e9,"paleo"
22628,1.809709544504803e9,"paleo"
22629,1.7277675416905024e9,"paleo"
22630,1.3925087582601547e9,"paleo"
22631,1.677878059685321e9,"paleo"
22632,1.8504905336544075e9,"paleo"
22633,2.0378806558260176e9,"paleo"
22634,2.562183727250978e9,"paleo"
22635,3.304839366958673e9,"paleo"
22636,3.7056870999847164e9,"paleo"
22637,3.6999425703029757e9,"paleo"
22638,3.1236910424241047e9,"paleo"
22639,2.2681542668192115e9,"paleo"
22640,1.6673057177564504e9,"paleo"
22641,1.5904121147424126e9,"paleo"
22642,1.7252663655004723e9,"paleo"
22643,1.8984199853267505e9,"paleo"
22644,2.219595166683386e9,"paleo"
22645,2.4795684087172465e9,"paleo"
22646,3.09046781398629e9,"paleo"
22647,3.856181021770107e9,"paleo"
22648,4.214165593540993e9,"paleo"
22649,3.9967764083477607e9,"paleo"
22650,3.377561743586384e9,"paleo"
22651,2.577867106126238e9,"paleo"
22652,1.8819705632023373e9,"paleo"
22653,1.786935179922038e9,"paleo"
22654,1.668176654453518e9,"paleo"
22655,1.848887384879302e9,"paleo"
22656,2.207877222210624e9,"paleo"
22657,2.6065033076501617e9,"paleo"
22658,3.1594319848865147e9,"paleo"
22659,4.0394136806844025e9,"paleo"
22660,4.395630126195546e9,"paleo"
22661,4.146966359628564e9,"paleo"
22662,3.617133440626024e9,"paleo"
22663,2.477333268409101e9,"paleo"
22664,1.876832763270344e9,"paleo"
22665,1.6896912525586286e9,"paleo"
22666,1.621654324979706e9,"paleo"
22667,1.799635487059836e9,"paleo"
22668,2.0792146378325512e9,"paleo"
22669,2.2018524840941763e9,"paleo"
22670,2.686222119356579e9,"paleo"
22671,3.7054367868208575e9,"paleo"
22672,4.306751114434255e9,"paleo"
22673,4.2024984831257763e9,"paleo"
22674,3.260825335739891e9,"paleo"
22675,2.2797040011345377e9,"paleo"
22676,1.6740067849297109e9,"paleo"
22677,1.648213946115801e9,"paleo"
22678,1.8753711801448333e9,"paleo"
22679,1.866907472313395e9,"paleo"
22680,2.1102294787606058e9,"paleo"
22681,2.4647629413257456e9,"paleo"
22682,3.0000675058581066e9,"paleo"
22683,3.6887081410527253e9,"paleo"
22684,4.187628713729145e9,"paleo"
22685,3.982769687546781e9,"paleo"
22686,3.3431557071386094e9,"paleo"
22687,2.3755335512332377e9,"paleo"
22688,1.8351681983975234e9,"paleo"
22689,1.6869827067103503e9,"paleo"
22690,1.777324124391804e9,"paleo"
22691,2.0908915278281856e9,"paleo"
22692,2.452614117708248e9,"paleo"
22693,2.8668723233788023e9,"paleo"
22694,3.231138443703083e9,"paleo"
22695,4.0612941993248377e9,"paleo"
22696,4.41048040119805e9,"paleo"
22697,4.054206244106653e9,"paleo"
22698,3.323898551341369e9,"paleo"
22699,2.2878356716956778e9,"paleo"
22700,1.7127684406951442e9,"paleo"
22701,1.5626464880514889e9,"paleo"
22702,1.6775196264443965e9,"paleo"
22703,1.7546191696179476e9,"paleo"
22704,2.1912286960187078e9,"paleo"
22705,2.4088458212976365e9,"paleo"
22706,2.798956180111122e9,"paleo"
22707,3.7215032026297083e9,"paleo"
22708,4.2120182637132063e9,"paleo"
22709,4.0302847671508703e9,"paleo"
22710,3.0466334638050346e9,"paleo"
22711,2.244160051263424e9,"paleo"
22712,1.704445341817625e9,"paleo"
22713,1.5709806455347252e9,"paleo"
22714,1.404006976437965e9,"paleo"
22715,1.6965544250219636e9,"paleo"
22716,1.8969649885895178e9,"paleo"
22717,2.1453251259130485e9,"paleo"
22718,2.72167227620943e9,"paleo"
22719,3.415907734698951e9,"paleo"
22720,3.862550698194641e9,"paleo"
22721,4.0043486325456767e9,"paleo"
22722,3.137691934277814e9,"paleo"
22723,2.2629705719357195e9,"paleo"
22724,1.595749823968707e9,"paleo"
22725,1.5927978949548059e9,"paleo"
